Time,LP_ST_871,lp_total_load_kW,trafo_preload_kW,lp_occupancy,trafo_loading_kW
2018-01-01 17:04:00,0.0,0.0,56.0764,0.0,56.0764
2018-01-01 17:05:00,0.0,0.0,56.2495,0.0,56.2495
2018-01-01 17:06:00,0.0,0.0,56.4226,0.0,56.4226
2018-01-01 17:07:00,0.0,0.0,56.5957,0.0,56.5957
2018-01-01 17:08:00,0.0,0.0,56.7688,0.0,56.7688
2018-01-01 17:09:00,0.0,0.0,56.941900000000004,0.0,56.941900000000004
2018-01-01 17:10:00,0.0001,0.0001,57.115,1.0,57.115100000000005
2018-01-01 17:11:00,0.0001,0.0001,57.3174,1.0,57.3175
2018-01-01 17:12:00,0.0001,0.0001,57.519800000000004,1.0,57.51990000000001
2018-01-01 17:13:00,0.0001,0.0001,57.7222,1.0,57.722300000000004
2018-01-01 17:14:00,0.0001,0.0001,57.924600000000005,1.0,57.92470000000001
2018-01-01 17:15:00,0.0001,0.0001,58.127,1.0,58.127100000000006
2018-01-01 17:16:00,0.0001,0.0001,58.3294,1.0,58.3295
2018-01-01 17:17:00,0.0001,0.0001,58.531800000000004,1.0,58.53190000000001
2018-01-01 17:18:00,0.0001,0.0001,58.7342,1.0,58.734300000000005
2018-01-01 17:19:00,0.0001,0.0001,58.936600000000006,1.0,58.93670000000001
2018-01-01 17:20:00,0.0001,0.0001,59.139,1.0,59.139100000000006
2018-01-01 17:21:00,0.0001,0.0001,58.929100000000005,1.0,58.92920000000001
2018-01-01 17:22:00,0.0001,0.0001,58.7192,1.0,58.719300000000004
2018-01-01 17:23:00,0.0001,0.0001,58.5093,1.0,58.50940000000001
2018-01-01 17:24:00,0.0001,0.0001,58.2994,1.0,58.2995
2018-01-01 17:25:00,0.0001,0.0001,58.0895,1.0,58.089600000000004
2018-01-01 17:26:00,0.0001,0.0001,57.8796,1.0,57.87970000000001
2018-01-01 17:27:00,0.0001,0.0001,57.6697,1.0,57.6698
2018-01-01 17:28:00,0.0001,0.0001,57.4598,1.0,57.459900000000005
2018-01-01 17:29:00,0.0001,0.0001,57.2499,1.0,57.25
2018-01-01 17:30:00,0.0001,0.0001,57.04,1.0,57.0401
2018-01-01 17:31:00,0.0001,0.0001,57.484899999999996,1.0,57.485
2018-01-01 17:32:00,0.0001,0.0001,57.9298,1.0,57.9299
2018-01-01 17:33:00,0.0001,0.0001,58.3747,1.0,58.3748
2018-01-01 17:34:00,0.0001,0.0001,58.8196,1.0,58.819700000000005
2018-01-01 17:35:00,0.0001,0.0001,59.2645,1.0,59.2646
2018-01-01 17:36:00,0.0001,0.0001,59.709399999999995,1.0,59.7095
2018-01-01 17:37:00,0.0001,0.0001,60.1543,1.0,60.1544
2018-01-01 17:38:00,0.0001,0.0001,60.599199999999996,1.0,60.5993
2018-01-01 17:39:00,0.0001,0.0001,61.0441,1.0,61.044200000000004
2018-01-01 17:40:00,0.0001,0.0001,61.489,1.0,61.4891
2018-01-01 17:41:00,0.0001,0.0001,61.244,1.0,61.2441
2018-01-01 17:42:00,0.0001,0.0001,60.998999999999995,1.0,60.9991
2018-01-01 17:43:00,0.0001,0.0001,60.754,1.0,60.7541
2018-01-01 17:44:00,0.0001,0.0001,60.509,1.0,60.509100000000004
2018-01-01 17:45:00,0.0001,0.0001,60.263999999999996,1.0,60.2641
2018-01-01 17:46:00,0.0001,0.0001,60.019,1.0,60.0191
2018-01-01 17:47:00,0.0001,0.0001,59.774,1.0,59.774100000000004
2018-01-01 17:48:00,0.0001,0.0001,59.529,1.0,59.52910000000001
2018-01-01 17:49:00,0.0001,0.0001,59.284,1.0,59.2841
2018-01-01 17:50:00,0.0001,0.0001,59.039,1.0,59.039100000000005
2018-01-01 17:51:00,0.0001,0.0001,59.2094,1.0,59.209500000000006
2018-01-01 17:52:00,0.0001,0.0001,59.3798,1.0,59.379900000000006
2018-01-01 17:53:00,0.0001,0.0001,59.550200000000004,1.0,59.55030000000001
2018-01-01 17:54:00,0.0001,0.0001,59.720600000000005,1.0,59.72070000000001
2018-01-01 17:55:00,0.0001,0.0001,59.891000000000005,1.0,59.89110000000001
2018-01-01 17:56:00,0.0001,0.0001,60.0614,1.0,60.0615
2018-01-01 17:57:00,0.0001,0.0001,60.2318,1.0,60.2319
2018-01-01 17:58:00,0.0001,0.0001,60.4022,1.0,60.402300000000004
2018-01-01 17:59:00,0.0001,0.0001,60.5726,1.0,60.572700000000005
2018-01-01 18:00:00,0.0001,0.0001,60.743,1.0,60.743100000000005
2018-01-01 18:01:00,0.0001,0.0001,60.460300000000004,1.0,60.46040000000001
2018-01-01 18:02:00,0.0001,0.0001,60.1776,1.0,60.1777
2018-01-01 18:03:00,0.0001,0.0001,59.8949,1.0,59.895
2018-01-01 18:04:00,0.0001,0.0001,59.6122,1.0,59.612300000000005
2018-01-01 18:05:00,0.0001,0.0001,59.329499999999996,1.0,59.3296
2018-01-01 18:06:00,0.0001,0.0001,59.0468,1.0,59.0469
2018-01-01 18:07:00,0.0001,0.0001,58.7641,1.0,58.7642
2018-01-01 18:08:00,0.0001,0.0001,58.4814,1.0,58.481500000000004
2018-01-01 18:09:00,0.0001,0.0001,58.198699999999995,1.0,58.1988
2018-01-01 18:10:00,0.0001,0.0001,57.916,1.0,57.9161
2018-01-01 18:11:00,0.0001,0.0001,57.345299999999995,1.0,57.3454
2018-01-01 18:12:00,0.0001,0.0001,56.7746,1.0,56.7747
2018-01-01 18:13:00,0.0001,0.0001,56.2039,1.0,56.204
2018-01-01 18:14:00,0.0001,0.0001,55.6332,1.0,55.633300000000006
2018-01-01 18:15:00,0.0001,0.0001,55.0625,1.0,55.0626
2018-01-01 18:16:00,0.0001,0.0001,54.4918,1.0,54.4919
2018-01-01 18:17:00,0.0001,0.0001,53.9211,1.0,53.921200000000006
2018-01-01 18:18:00,0.0001,0.0001,53.3504,1.0,53.350500000000004
2018-01-01 18:19:00,0.0001,0.0001,52.779700000000005,1.0,52.77980000000001
2018-01-01 18:20:00,0.0001,0.0001,52.209,1.0,52.20910000000001
2018-01-01 18:21:00,0.0001,0.0001,52.465700000000005,1.0,52.46580000000001
2018-01-01 18:22:00,0.0001,0.0001,52.7224,1.0,52.722500000000004
2018-01-01 18:23:00,0.0001,0.0001,52.9791,1.0,52.979200000000006
2018-01-01 18:24:00,0.0001,0.0001,53.235800000000005,1.0,53.23590000000001
2018-01-01 18:25:00,0.0001,0.0001,53.49250000000001,1.0,53.49260000000001
2018-01-01 18:26:00,0.0001,0.0001,53.7492,1.0,53.749300000000005
2018-01-01 18:27:00,0.0001,0.0001,54.005900000000004,1.0,54.00600000000001
2018-01-01 18:28:00,0.0001,0.0001,54.262600000000006,1.0,54.26270000000001
2018-01-01 18:29:00,0.0001,0.0001,54.5193,1.0,54.519400000000005
2018-01-01 18:30:00,0.0001,0.0001,54.776,1.0,54.77610000000001
2018-01-01 18:31:00,0.0001,0.0001,54.610400000000006,1.0,54.61050000000001
2018-01-01 18:32:00,0.0001,0.0001,54.4448,1.0,54.444900000000004
2018-01-01 18:33:00,0.0001,0.0001,54.2792,1.0,54.279300000000006
2018-01-01 18:34:00,0.0001,0.0001,54.1136,1.0,54.1137
2018-01-01 18:35:00,0.0001,0.0001,53.948,1.0,53.948100000000004
2018-01-01 18:36:00,0.0001,0.0001,53.7824,1.0,53.782500000000006
2018-01-01 18:37:00,0.0001,0.0001,53.6168,1.0,53.6169
2018-01-01 18:38:00,0.0001,0.0001,53.4512,1.0,53.4513
2018-01-01 18:39:00,0.0001,0.0001,53.285599999999995,1.0,53.2857
2018-01-01 18:40:00,0.0001,0.0001,53.12,1.0,53.1201
2018-01-01 18:41:00,0.0001,0.0001,52.936099999999996,1.0,52.9362
2018-01-01 18:42:00,0.0001,0.0001,52.752199999999995,1.0,52.7523
2018-01-01 18:43:00,0.0001,0.0001,52.5683,1.0,52.568400000000004
2018-01-01 18:44:00,0.0001,0.0001,52.3844,1.0,52.3845
2018-01-01 18:45:00,0.0001,0.0001,52.2005,1.0,52.2006
2018-01-01 18:46:00,0.0001,0.0001,52.0166,1.0,52.0167
2018-01-01 18:47:00,0.0001,0.0001,51.832699999999996,1.0,51.8328
2018-01-01 18:48:00,0.0001,0.0001,51.6488,1.0,51.648900000000005
2018-01-01 18:49:00,22.0,22.0,51.4649,1.0,73.4649
2018-01-01 18:50:00,22.0,22.0,51.281,1.0,73.281
2018-01-01 18:51:00,22.0,22.0,51.132999999999996,1.0,73.133
2018-01-01 18:52:00,22.0,22.0,50.985,1.0,72.985
2018-01-01 18:53:00,22.0,22.0,50.837,1.0,72.837
2018-01-01 18:54:00,22.0,22.0,50.689,1.0,72.689
2018-01-01 18:55:00,22.0,22.0,50.541,1.0,72.541
2018-01-01 18:56:00,22.0,22.0,50.393,1.0,72.393
2018-01-01 18:57:00,22.0,22.0,50.245000000000005,1.0,72.245
2018-01-01 18:58:00,22.0,22.0,50.097,1.0,72.09700000000001
2018-01-01 18:59:00,22.0,22.0,49.949,1.0,71.949
2018-01-01 19:00:00,22.0,22.0,49.801,1.0,71.801
2018-01-01 19:01:00,22.0,22.0,49.7246,1.0,71.72460000000001
2018-01-01 19:02:00,22.0,22.0,49.6482,1.0,71.6482
2018-01-01 19:03:00,22.0,22.0,49.5718,1.0,71.5718
2018-01-01 19:04:00,22.0,22.0,49.495400000000004,1.0,71.4954
2018-01-01 19:05:00,22.0,22.0,49.419,1.0,71.419
2018-01-01 19:06:00,22.0,22.0,49.3426,1.0,71.3426
2018-01-01 19:07:00,22.0,22.0,49.2662,1.0,71.2662
2018-01-01 19:08:00,22.0,22.0,49.1898,1.0,71.18979999999999
2018-01-01 19:09:00,22.0,22.0,49.1134,1.0,71.1134
2018-01-01 19:10:00,22.0,22.0,49.037,1.0,71.037
2018-01-01 19:11:00,22.0,22.0,49.047399999999996,1.0,71.0474
2018-01-01 19:12:00,22.0,22.0,49.0578,1.0,71.0578
2018-01-01 19:13:00,22.0,22.0,49.0682,1.0,71.06819999999999
2018-01-01 19:14:00,22.0,22.0,49.0786,1.0,71.0786
2018-01-01 19:15:00,22.0,22.0,49.089,1.0,71.089
2018-01-01 19:16:00,22.0,22.0,49.099399999999996,1.0,71.0994
2018-01-01 19:17:00,22.0,22.0,49.1098,1.0,71.1098
2018-01-01 19:18:00,22.0,22.0,49.1202,1.0,71.1202
2018-01-01 19:19:00,22.0,22.0,49.1306,1.0,71.1306
2018-01-01 19:20:00,22.0,22.0,49.141,1.0,71.14099999999999
2018-01-01 19:21:00,22.0,22.0,48.642199999999995,1.0,70.6422
2018-01-01 19:22:00,22.0,22.0,48.1434,1.0,70.1434
2018-01-01 19:23:00,22.0,22.0,47.6446,1.0,69.6446
2018-01-01 19:24:00,22.0,22.0,47.1458,1.0,69.14580000000001
2018-01-01 19:25:00,22.0,22.0,46.647,1.0,68.64699999999999
2018-01-01 19:26:00,22.0,22.0,46.148199999999996,1.0,68.1482
2018-01-01 19:27:00,22.0,22.0,45.6494,1.0,67.6494
2018-01-01 19:28:00,22.0,22.0,45.1506,1.0,67.1506
2018-01-01 19:29:00,22.0,22.0,44.6518,1.0,66.65180000000001
2018-01-01 19:30:00,22.0,22.0,44.153,1.0,66.15299999999999
2018-01-01 19:31:00,22.0,22.0,43.9466,1.0,65.94659999999999
2018-01-01 19:32:00,22.0,22.0,43.7402,1.0,65.7402
2018-01-01 19:33:00,21.632031182454423,21.632031182454423,43.5338,1.0,65.16583118245443
2018-01-01 19:34:00,20.64056092338882,20.64056092338882,43.3274,1.0,63.967960923388816
2018-01-01 19:35:00,19.694533150344085,19.694533150344085,43.120999999999995,1.0,62.81553315034408
2018-01-01 19:36:00,18.79186507816666,18.79186507816666,42.9146,1.0,61.70646507816666
2018-01-01 19:37:00,17.930569382897517,17.930569382897517,42.7082,1.0,60.638769382897515
2018-01-01 19:38:00,17.108749826457785,17.108749826457785,42.501799999999996,1.0,59.610549826457785
2018-01-01 19:39:00,16.324597081870166,16.324597081870166,42.2954,1.0,58.61999708187017
2018-01-01 19:40:00,15.576384749824744,15.576384749824744,42.089,1.0,57.66538474982474
2018-01-01 19:41:00,14.86246555781931,14.86246555781931,41.6654,1.0,56.52786555781931
2018-01-01 19:42:00,14.18126773350604,14.18126773350604,41.2418,1.0,55.42306773350604
2018-01-01 19:43:00,13.531291544260256,13.531291544260256,40.8182,1.0,54.34949154426025
2018-01-01 19:44:00,12.911105995352512,12.911105995352512,40.3946,1.0,53.30570599535251
2018-01-01 19:45:00,12.319345679454912,12.319345679454912,39.971000000000004,1.0,52.290345679454916
2018-01-01 19:46:00,11.754707770545332,11.754707770545332,39.5474,1.0,51.302107770545334
2018-01-01 19:47:00,11.215949155591234,11.215949155591234,39.1238,1.0,50.339749155591235
2018-01-01 19:48:00,10.701883697698394,10.701883697698394,38.7002,1.0,49.402083697698394
2018-01-01 19:49:00,10.211379624698862,10.211379624698862,38.2766,1.0,48.487979624698866
2018-01-01 19:50:00,9.743357037428881,9.743357037428881,37.853,1.0,47.59635703742888
2018-01-01 19:51:00,9.296785532211027,9.296785532211027,37.696400000000004,1.0,46.99318553221103
2018-01-01 19:52:00,8.870681932306132,8.870681932306132,37.5398,1.0,46.41048193230613
2018-01-01 19:53:00,8.464108123340568,8.464108123340568,37.3832,1.0,45.84730812334057
2018-01-01 19:54:00,3.6709859036105907,3.6709859036105907,37.2266,1.0,40.89758590361059
2018-01-01 19:55:00,3.594506663520114e-05,3.594506663520114e-05,37.07,1.0,37.070035945066635
2018-01-01 19:56:00,3.594505555213895e-05,3.594505555213895e-05,36.9134,1.0,36.913435945055554
2018-01-01 19:57:00,3.594504446908015e-05,3.594504446908015e-05,36.7568,1.0,36.756835945044465
2018-01-01 19:58:00,3.594503338602478e-05,3.594503338602478e-05,36.6002,1.0,36.60023594503339
2018-01-01 19:59:00,3.5945022302972805e-05,3.5945022302972805e-05,36.443599999999996,1.0,36.4436359450223
2018-01-01 20:00:00,3.594501121992427e-05,3.594501121992427e-05,36.287,1.0,36.28703594501122
2018-01-01 20:01:00,3.5945000136879124e-05,3.5945000136879124e-05,35.9829,1.0,35.982935945000136
2018-01-01 20:02:00,3.594498905383742e-05,3.594498905383742e-05,35.6788,1.0,35.67883594498905
2018-01-01 20:03:00,3.59449779707991e-05,3.59449779707991e-05,35.3747,1.0,35.37473594497797
2018-01-01 20:04:00,3.594496688776416e-05,3.594496688776416e-05,35.0706,1.0,35.07063594496689
2018-01-01 20:05:00,3.5944955804732724e-05,3.5944955804732724e-05,34.7665,1.0,34.766535944955805
2018-01-01 20:06:00,3.594494472170473e-05,3.594494472170473e-05,34.4624,1.0,34.46243594494472
2018-01-01 20:07:00,3.5944933638680066e-05,3.5944933638680066e-05,34.158300000000004,1.0,34.15833594493364
2018-01-01 20:08:00,3.594492255565884e-05,3.594492255565884e-05,33.8542,1.0,33.85423594492256
2018-01-01 20:09:00,3.594491147264101e-05,3.594491147264101e-05,33.5501,1.0,33.550135944911474
2018-01-01 20:10:00,3.594490038962661e-05,3.594490038962661e-05,33.246,1.0,33.24603594490039
2018-01-01 20:11:00,3.594488930661566e-05,3.594488930661566e-05,33.2384,1.0,33.238435944889304
2018-01-01 20:12:00,3.594487822360809e-05,3.594487822360809e-05,33.2308,1.0,33.23083594487822
2018-01-01 20:13:00,3.5944867140603964e-05,3.5944867140603964e-05,33.223200000000006,1.0,33.22323594486715
2018-01-01 20:14:00,3.594485605760322e-05,3.594485605760322e-05,33.2156,1.0,33.21563594485606
2018-01-01 20:15:00,3.594484497460593e-05,3.594484497460593e-05,33.208,1.0,33.20803594484497
2018-01-01 20:16:00,3.594483389161207e-05,3.594483389161207e-05,33.2004,1.0,33.20043594483389
2018-01-01 20:17:00,3.5944822808621604e-05,3.5944822808621604e-05,33.192800000000005,1.0,33.19283594482281
2018-01-01 20:18:00,3.594481172563457e-05,3.594481172563457e-05,33.1852,1.0,33.18523594481173
2018-01-01 20:19:00,3.594480064265093e-05,3.594480064265093e-05,33.1776,1.0,33.17763594480064
2018-01-01 20:20:00,3.594478955967073e-05,3.594478955967073e-05,33.17,1.0,33.17003594478956
2018-01-01 20:21:00,3.5944778476693976e-05,3.5944778476693976e-05,32.9806,1.0,32.98063594477848
2018-01-01 20:22:00,3.5944767393720604e-05,3.5944767393720604e-05,32.7912,1.0,32.7912359447674
2018-01-01 20:23:00,3.594475631075067e-05,3.594475631075067e-05,32.601800000000004,1.0,32.60183594475632
2018-01-01 20:24:00,3.5944745227784125e-05,3.5944745227784125e-05,32.4124,1.0,32.412435944745226
2018-01-01 20:25:00,3.5944734144821026e-05,3.5944734144821026e-05,32.223,1.0,32.22303594473414
2018-01-01 20:26:00,3.594472306186136e-05,3.594472306186136e-05,32.0336,1.0,32.03363594472306
2018-01-01 20:27:00,3.5944711978905086e-05,3.5944711978905086e-05,31.8442,1.0,31.84423594471198
2018-01-01 20:28:00,3.594470089595225e-05,3.594470089595225e-05,31.6548,1.0,31.6548359447009
2018-01-01 20:29:00,3.594468981300281e-05,3.594468981300281e-05,31.4654,1.0,31.465435944689812
2018-01-01 20:30:00,3.5944678730056804e-05,3.5944678730056804e-05,31.276,1.0,31.27603594467873
2018-01-01 20:31:00,3.594466764711424e-05,3.594466764711424e-05,31.1345,1.0,31.134535944667647
2018-01-01 20:32:00,3.594465656417506e-05,3.594465656417506e-05,30.993,1.0,30.99303594465656
2018-01-01 20:33:00,3.594464548123933e-05,3.594464548123933e-05,30.8515,1.0,30.851535944645484
2018-01-01 20:34:00,3.594463439830697e-05,3.594463439830697e-05,30.71,1.0,30.7100359446344
2018-01-01 20:35:00,3.5944623315378065e-05,3.5944623315378065e-05,30.5685,1.0,30.568535944623317
2018-01-01 20:36:00,3.59446122324526e-05,3.59446122324526e-05,30.427,1.0,30.427035944612232
2018-01-01 20:37:00,3.594460114953052e-05,3.594460114953052e-05,30.2855,1.0,30.285535944601147
2018-01-01 20:38:00,3.5944590066611885e-05,3.5944590066611885e-05,30.144000000000002,1.0,30.14403594459007
2018-01-01 20:39:00,3.594457898369663e-05,3.594457898369663e-05,30.0025,1.0,30.002535944578984
2018-01-01 20:40:00,3.594456790078482e-05,3.594456790078482e-05,29.861,1.0,29.861035944567902
2018-01-01 20:41:00,3.594455681787634e-05,3.594455681787634e-05,29.7503,1.0,29.750335944556817
2018-01-01 20:42:00,3.594454573497136e-05,3.594454573497136e-05,29.6396,1.0,29.639635944545738
2018-01-01 20:43:00,3.594453465206976e-05,3.594453465206976e-05,29.5289,1.0,29.528935944534652
2018-01-01 20:44:00,3.5944523569171606e-05,3.5944523569171606e-05,29.418200000000002,1.0,29.418235944523573
2018-01-01 20:45:00,3.594451248627684e-05,3.594451248627684e-05,29.3075,1.0,29.307535944512487
2018-01-01 20:46:00,3.594450140338551e-05,3.594450140338551e-05,29.1968,1.0,29.1968359445014
2018-01-01 20:47:00,3.594449032049757e-05,3.594449032049757e-05,29.086100000000002,1.0,29.086135944490323
2018-01-01 20:48:00,3.594447923761307e-05,3.594447923761307e-05,28.9754,1.0,28.975435944479237
2018-01-01 20:49:00,3.594446815473196e-05,3.594446815473196e-05,28.864700000000003,1.0,28.86473594446816
2018-01-01 20:50:00,3.594445707185423e-05,3.594445707185423e-05,28.754,1.0,28.754035944457073
2018-01-01 20:51:00,3.594444598898e-05,3.594444598898e-05,28.813200000000002,1.0,28.813235944445992
2018-01-01 20:52:00,3.594443490610921e-05,3.594443490610921e-05,28.872400000000003,1.0,28.87243594443491
2018-01-01 20:53:00,3.5944423823241754e-05,3.5944423823241754e-05,28.9316,1.0,28.931635944423824
2018-01-01 20:54:00,3.5944412740377744e-05,3.5944412740377744e-05,28.9908,1.0,28.99083594441274
2018-01-01 20:55:00,3.5944401657517115e-05,3.5944401657517115e-05,29.05,1.0,29.050035944401657
2018-01-01 20:56:00,3.594439057465992e-05,3.594439057465992e-05,29.1092,1.0,29.109235944390576
2018-01-01 20:57:00,3.594437949180618e-05,3.594437949180618e-05,29.168400000000002,1.0,29.168435944379492
2018-01-01 20:58:00,3.5944368408955876e-05,3.5944368408955876e-05,29.2276,1.0,29.22763594436841
2018-01-01 20:59:00,3.594435732610901e-05,3.594435732610901e-05,29.2868,1.0,29.286835944357325
2018-01-01 21:00:00,0.0,0.0,29.346,0.0,29.346
2018-01-01 21:01:00,0.0,0.0,29.094,0.0,29.094
2018-01-01 21:02:00,0.0,0.0,28.842,0.0,28.842
2018-01-01 21:03:00,0.0,0.0,28.59,0.0,28.59
2018-01-01 21:04:00,0.0,0.0,28.338,0.0,28.338
2018-01-01 21:05:00,0.0,0.0,28.086,0.0,28.086
2018-01-01 21:06:00,0.0,0.0,27.834,0.0,27.834
2018-01-01 21:07:00,0.0,0.0,27.582,0.0,27.582
2018-01-01 21:08:00,0.0,0.0,27.330000000000002,0.0,27.330000000000002
2018-01-01 21:09:00,0.0,0.0,27.078,0.0,27.078
2018-01-01 21:10:00,0.0,0.0,26.826,0.0,26.826
2018-01-01 21:11:00,0.0,0.0,26.640900000000002,0.0,26.640900000000002
2018-01-01 21:12:00,0.0,0.0,26.4558,0.0,26.4558
2018-01-01 21:13:00,0.0,0.0,26.2707,0.0,26.2707
2018-01-01 21:14:00,0.0,0.0,26.0856,0.0,26.0856
2018-01-01 21:15:00,0.0,0.0,25.9005,0.0,25.9005
2018-01-01 21:16:00,0.0,0.0,25.715400000000002,0.0,25.715400000000002
2018-01-01 21:17:00,0.0,0.0,25.5303,0.0,25.5303
2018-01-01 21:18:00,0.0,0.0,25.345200000000002,0.0,25.345200000000002
2018-01-01 21:19:00,0.0,0.0,25.1601,0.0,25.1601
2018-01-01 21:20:00,0.0,0.0,24.975,0.0,24.975
2018-01-01 21:21:00,0.0,0.0,25.2134,0.0,25.2134
2018-01-01 21:22:00,0.0,0.0,25.451800000000002,0.0,25.451800000000002
2018-01-01 21:23:00,0.0,0.0,25.6902,0.0,25.6902
2018-01-01 21:24:00,0.0,0.0,25.928600000000003,0.0,25.928600000000003
2018-01-01 21:25:00,0.0,0.0,26.167,0.0,26.167
2018-01-01 21:26:00,0.0,0.0,26.4054,0.0,26.4054
2018-01-01 21:27:00,0.0,0.0,26.643800000000002,0.0,26.643800000000002
2018-01-01 21:28:00,0.0,0.0,26.8822,0.0,26.8822
2018-01-01 21:29:00,0.0,0.0,27.120600000000003,0.0,27.120600000000003
2018-01-01 21:30:00,0.0,0.0,27.359,0.0,27.359
2018-01-01 21:31:00,0.0,0.0,27.3046,0.0,27.3046
2018-01-01 21:32:00,0.0,0.0,27.250200000000003,0.0,27.250200000000003
2018-01-01 21:33:00,0.0,0.0,27.195800000000002,0.0,27.195800000000002
2018-01-01 21:34:00,0.0,0.0,27.1414,0.0,27.1414
2018-01-01 21:35:00,0.0,0.0,27.087000000000003,0.0,27.087000000000003
2018-01-01 21:36:00,0.0,0.0,27.032600000000002,0.0,27.032600000000002
2018-01-01 21:37:00,0.0,0.0,26.9782,0.0,26.9782
2018-01-01 21:38:00,0.0,0.0,26.9238,0.0,26.9238
2018-01-01 21:39:00,0.0,0.0,26.869400000000002,0.0,26.869400000000002
2018-01-01 21:40:00,0.0,0.0,26.815,0.0,26.815
2018-01-01 21:41:00,0.0,0.0,26.715600000000002,0.0,26.715600000000002
2018-01-01 21:42:00,0.0,0.0,26.616200000000003,0.0,26.616200000000003
2018-01-01 21:43:00,0.0,0.0,26.5168,0.0,26.5168
2018-01-01 21:44:00,0.0,0.0,26.4174,0.0,26.4174
2018-01-01 21:45:00,0.0,0.0,26.318,0.0,26.318
2018-01-01 21:46:00,0.0,0.0,26.218600000000002,0.0,26.218600000000002
2018-01-01 21:47:00,0.0,0.0,26.119200000000003,0.0,26.119200000000003
2018-01-01 21:48:00,0.0,0.0,26.0198,0.0,26.0198
2018-01-01 21:49:00,0.0,0.0,25.9204,0.0,25.9204
2018-01-01 21:50:00,0.0,0.0,25.821,0.0,25.821
2018-01-01 21:51:00,0.0,0.0,25.8782,0.0,25.8782
2018-01-01 21:52:00,0.0,0.0,25.9354,0.0,25.9354
2018-01-01 21:53:00,0.0,0.0,25.992600000000003,0.0,25.992600000000003
2018-01-01 21:54:00,0.0,0.0,26.0498,0.0,26.0498
2018-01-01 21:55:00,0.0,0.0,26.107,0.0,26.107
2018-01-01 21:56:00,0.0,0.0,26.1642,0.0,26.1642
2018-01-01 21:57:00,0.0,0.0,26.221400000000003,0.0,26.221400000000003
2018-01-01 21:58:00,0.0,0.0,26.2786,0.0,26.2786
2018-01-01 21:59:00,0.0,0.0,26.3358,0.0,26.3358
2018-01-01 22:00:00,0.0,0.0,26.393,0.0,26.393
2018-01-01 22:01:00,0.0,0.0,26.515900000000002,0.0,26.515900000000002
2018-01-01 22:02:00,0.0,0.0,26.6388,0.0,26.6388
2018-01-01 22:03:00,0.0,0.0,26.7617,0.0,26.7617
2018-01-01 22:04:00,0.0,0.0,26.8846,0.0,26.8846
2018-01-01 22:05:00,0.0,0.0,27.0075,0.0,27.0075
2018-01-01 22:06:00,0.0,0.0,27.1304,0.0,27.1304
2018-01-01 22:07:00,0.0,0.0,27.2533,0.0,27.2533
2018-01-01 22:08:00,0.0,0.0,27.3762,0.0,27.3762
2018-01-01 22:09:00,0.0,0.0,27.4991,0.0,27.4991
2018-01-01 22:10:00,0.0,0.0,27.622,0.0,27.622
2018-01-01 22:11:00,0.0,0.0,27.2572,0.0,27.2572
2018-01-01 22:12:00,0.0,0.0,26.8924,0.0,26.8924
2018-01-01 22:13:00,0.0,0.0,26.5276,0.0,26.5276
2018-01-01 22:14:00,0.0,0.0,26.1628,0.0,26.1628
2018-01-01 22:15:00,0.0,0.0,25.798000000000002,0.0,25.798000000000002
2018-01-01 22:16:00,0.0,0.0,25.4332,0.0,25.4332
2018-01-01 22:17:00,0.0,0.0,25.0684,0.0,25.0684
2018-01-01 22:18:00,0.0,0.0,24.7036,0.0,24.7036
2018-01-01 22:19:00,0.0,0.0,24.3388,0.0,24.3388
2018-01-01 22:20:00,0.0,0.0,23.974,0.0,23.974
2018-01-01 22:21:00,0.0,0.0,24.0966,0.0,24.0966
2018-01-01 22:22:00,0.0,0.0,24.2192,0.0,24.2192
2018-01-01 22:23:00,0.0,0.0,24.3418,0.0,24.3418
2018-01-01 22:24:00,0.0,0.0,24.4644,0.0,24.4644
2018-01-01 22:25:00,0.0,0.0,24.587,0.0,24.587
2018-01-01 22:26:00,0.0,0.0,24.7096,0.0,24.7096
2018-01-01 22:27:00,0.0,0.0,24.8322,0.0,24.8322
2018-01-01 22:28:00,0.0,0.0,24.9548,0.0,24.9548
2018-01-01 22:29:00,0.0,0.0,25.0774,0.0,25.0774
2018-01-01 22:30:00,0.0,0.0,25.2,0.0,25.2
2018-01-01 22:31:00,0.0,0.0,25.194699999999997,0.0,25.194699999999997
2018-01-01 22:32:00,0.0,0.0,25.1894,0.0,25.1894
2018-01-01 22:33:00,0.0,0.0,25.1841,0.0,25.1841
2018-01-01 22:34:00,0.0,0.0,25.1788,0.0,25.1788
2018-01-01 22:35:00,0.0,0.0,25.173499999999997,0.0,25.173499999999997
2018-01-01 22:36:00,0.0,0.0,25.1682,0.0,25.1682
2018-01-01 22:37:00,0.0,0.0,25.1629,0.0,25.1629
2018-01-01 22:38:00,0.0,0.0,25.1576,0.0,25.1576
2018-01-01 22:39:00,0.0,0.0,25.152299999999997,0.0,25.152299999999997
2018-01-01 22:40:00,0.0,0.0,25.147,0.0,25.147
2018-01-01 22:41:00,0.0,0.0,25.162499999999998,0.0,25.162499999999998
2018-01-01 22:42:00,0.0,0.0,25.177999999999997,0.0,25.177999999999997
2018-01-01 22:43:00,0.0,0.0,25.1935,0.0,25.1935
2018-01-01 22:44:00,0.0,0.0,25.209,0.0,25.209
2018-01-01 22:45:00,0.0,0.0,25.2245,0.0,25.2245
