,Uncontrolled,Discrimintation Free,"First Come, First Served",With Battery,Cost optimized,Uncontrolled_Trafolast,Discrimintation Free_Trafolast,"First Come, First Served_Trafolast",With Battery_Trafolast,Cost optimized_Trafolast,Preload,Energy_price_(Euro/MWh),CO2e(kg/kWh)
406,0.0,0.0,0.0,0.0,0.0,105.0288,105.0288,105.0288,105.02880036229337,105.0288,105.0288,144.14793333333333,0.9
407,0.0,0.0,0.0,0.0,0.0,106.3181,106.3181,106.3181,106.31810034719777,106.3181,106.3181,144.23126666666664,0.9
408,0.0,0.0,0.0,0.0,0.0,107.60740000000001,107.60740000000001,107.60740000000001,107.60740033273117,107.60740000000001,107.60740000000001,144.31459999999998,0.9
409,0.0,0.0,0.0,0.0,0.0,108.89670000000001,108.89670000000001,108.89670000000001,108.89670031886733,108.89670000000001,108.89670000000001,144.39793333333333,0.9
410,0.0,0.0,0.0,0.0,0.0,110.186,110.186,110.186,110.18600030558116,110.186,110.186,144.48126666666664,0.9
411,0.0,0.0,0.0,0.0,0.0,110.2278,110.2278,110.2278,110.22780029284857,110.2278,110.2278,144.56459999999998,0.9
412,0.0,0.0,0.0,0.0,0.0,110.26960000000001,110.26960000000001,110.26960000000001,110.26960028064653,110.26960000000001,110.26960000000001,144.64793333333333,0.9
413,0.0,0.0,0.0,0.0,0.0,110.3114,110.3114,110.3114,110.3114002689529,110.3114,110.3114,144.73126666666664,0.9
414,0.0,0.0,0.0,0.0,0.0,110.3532,110.3532,110.3532,110.3532002577465,110.3532,110.3532,144.81459999999998,0.9
415,0.0,0.0,0.0,0.0,0.0,110.39500000000001,110.39500000000001,110.39500000000001,110.39500024700703,110.39500000000001,110.39500000000001,144.89793333333333,0.9
416,0.0,0.0,0.0,0.0,0.0,110.4368,110.4368,110.4368,110.43680023671504,110.4368,110.4368,144.98126666666664,0.9
417,0.0,0.0,0.0,0.0,0.0,110.4786,110.4786,110.4786,110.4786002268519,110.4786,110.4786,145.06459999999998,0.9
418,0.0,0.0,0.0,0.0,0.0,110.5204,110.5204,110.5204,110.52040021739971,110.5204,110.5204,145.14793333333333,0.9
419,0.0,0.0,0.0,0.0,0.0,110.5622,110.5622,110.5622,110.56220020834137,110.5622,110.5622,145.23126666666664,0.9
420,0.0,0.0,0.0,0.0,0.0,110.604,110.604,110.604,110.60400019966046,110.604,110.604,145.31459999999998,0.9
421,0.0,0.0,0.0,0.0,0.0,111.5894,111.5894,111.5894,111.58940019134126,111.5894,111.5894,145.39793333333333,0.9
422,0.0,0.0,0.0,0.0,0.0,112.5748,112.5748,112.5748,112.57480018336868,112.5748,112.5748,145.48126666666664,0.9
423,0.0,0.0,0.0,0.0,0.0,113.5602,113.5602,113.5602,113.5602001757283,113.5602,113.5602,145.56459999999998,0.9
424,0.0,0.0,0.0,0.0,0.0,114.5456,114.5456,114.5456,114.54560016840627,114.5456,114.5456,145.64793333333333,0.9
425,0.0,0.0,0.0,0.0,0.0,115.531,115.531,115.531,115.53100016138933,115.531,115.531,145.73126666666664,0.9
426,0.0,0.0,0.0,0.0,0.0,116.5164,116.5164,116.5164,116.51640015466477,116.5164,116.5164,145.81459999999998,0.9
427,0.0,0.0,0.0,0.0,0.0,117.5018,117.5018,117.5018,117.50180014822038,117.5018,117.5018,145.89793333333333,0.9
428,0.0,0.0,0.0,0.0,0.0,118.4872,118.4872,118.4872,118.48720014204451,118.4872,118.4872,145.98126666666664,0.9
429,0.0,0.0,0.0,0.0,0.0,119.4726,119.4726,119.4726,119.47260013612598,119.4726,119.4726,146.06459999999998,0.9
430,0.0,0.0,0.0,0.0,0.0,120.458,120.458,120.458,120.45800013045405,120.458,120.458,146.14793333333333,0.9
431,0.0,0.0,0.0,0.0,0.0,122.9581,122.9581,122.9581,122.95810012501845,122.9581,122.9581,146.23126666666664,0.9
432,0.0,0.0,0.0,0.0,0.0,125.4582,125.4582,125.4582,125.45820011980933,125.4582,125.4582,146.31459999999998,0.9
433,0.0,0.0,0.0,0.0,0.0,127.9583,127.9583,127.9583,127.95830011481726,127.9583,127.9583,146.39793333333333,0.9
434,0.0,0.0,0.0,0.0,0.0,130.4584,130.4584,130.4584,130.4584001100332,130.4584,130.4584,146.48126666666664,0.9
435,0.0,0.0,0.0,0.0,0.0,132.95850000000002,132.95850000000002,132.95850000000002,132.95850010544848,132.95850000000002,132.95850000000002,146.56459999999998,0.9
436,0.0,0.0,0.0,0.0,0.0,135.4586,135.4586,135.4586,135.45860010105477,135.4586,135.4586,146.64793333333333,0.9
437,0.0,0.0,0.0,0.0,0.0,137.9587,137.9587,137.9587,137.95870009684415,137.9587,137.9587,146.73126666666664,0.9
438,0.0,0.0,0.0,0.0,0.0,140.4588,140.4588,140.4588,140.45880009280896,140.4588,140.4588,146.81459999999998,0.9
439,0.0,0.0,0.0,0.0,0.0,142.9589,142.9589,142.9589,142.95890008894193,142.9589,142.9589,146.89793333333333,0.9
440,0.0,0.0,0.0,0.0,0.0,145.459,145.459,145.459,145.459000085236,145.459,145.459,146.98126666666664,0.9
441,0.0,0.0,0.0,0.0,0.0,147.5302,147.5302,147.5302,147.53020008168448,147.5302,147.5302,147.06459999999998,0.9
442,0.0,0.0,0.0,0.0,0.0,149.6014,149.6014,149.6014,149.60140007828096,149.6014,149.6014,147.14793333333333,0.9
443,0.0,0.0,0.0,0.0,0.0,151.6726,151.6726,151.6726,151.67260007501923,151.6726,151.6726,147.23126666666664,0.9
444,0.0,0.0,0.0,0.0,0.0,153.7438,153.7438,153.7438,153.74380007189342,153.7438,153.7438,147.31459999999998,0.9
445,0.0,0.0,0.0,0.0,0.0,155.815,155.815,155.815,155.81500006889786,155.815,155.815,147.39793333333333,0.9
446,0.0,0.0,0.0,0.0,0.0,157.8862,157.8862,157.8862,157.88620006602713,157.8862,157.8862,147.48126666666664,0.9
447,0.0,0.0,0.0,0.0,0.0,159.9574,159.9574,159.9574,159.957400063276,159.9574,159.9574,147.56459999999998,0.9
448,0.0,0.0,0.0,0.0,0.0,162.02859999999998,162.02859999999998,162.02859999999998,162.02860006063946,162.02859999999998,162.02859999999998,147.64793333333333,0.9
449,0.0,0.0,0.0,0.0,0.0,164.0998,164.0998,164.0998,164.0998000581128,164.0998,164.0998,147.73126666666664,0.9
450,0.0,0.0,0.0,0.0,0.0,166.171,166.171,166.171,166.17100005569145,166.171,166.171,147.81459999999998,0.9
451,0.0,0.0,0.0,0.0,0.0,166.1547,166.1547,166.1547,166.15470005337096,166.1547,166.1547,147.89793333333333,0.9
452,0.0,0.0,0.0,0.0,0.0,166.1384,166.1384,166.1384,166.13840005114716,166.1384,166.1384,147.98126666666664,0.9
453,0.0,0.0,0.0,0.0,0.0,166.1221,166.1221,166.1221,166.122100049016,166.1221,166.1221,148.06459999999998,0.9
454,0.0,0.0,0.0,0.0,0.0,166.1058,166.1058,166.1058,166.10580004697368,166.1058,166.1058,148.14793333333333,0.9
455,0.0,0.0,0.0,0.0,0.0,166.0895,166.0895,166.0895,166.08950004501645,166.0895,166.0895,148.23126666666664,0.9
456,0.0,0.0,0.0,0.0,0.0,166.0732,166.0732,166.0732,166.0732000431408,166.0732,166.0732,148.31459999999998,0.9
457,0.0,0.0,0.0,0.0,0.0,166.0569,166.0569,166.0569,166.05690004134323,166.0569,166.0569,148.39793333333333,0.9
458,0.0,0.0,0.0,0.0,0.0,166.0406,166.0406,166.0406,166.04060003962059,166.0406,166.0406,148.48126666666664,0.9
459,0.0,0.0,0.0,0.0,0.0,166.0243,166.0243,166.0243,166.02430003796974,166.0243,166.0243,148.56459999999998,0.9
460,0.0,0.0,0.0,0.0,0.0,166.008,166.008,166.008,166.00800003638767,166.008,166.008,148.64793333333333,0.9
461,0.0,0.0,0.0,0.0,0.0,165.6091,165.6091,165.6091,165.60910003487152,165.6091,165.6091,148.73126666666664,0.9
462,0.0,0.0,0.0,0.0,0.0,165.21020000000001,165.21020000000001,165.21020000000001,165.21020003341852,165.21020000000001,165.21020000000001,148.81459999999998,0.9
463,0.0,0.0,0.0,0.0,0.0,164.81130000000002,164.81130000000002,164.81130000000002,164.81130003202608,164.81130000000002,164.81130000000002,148.89793333333333,0.9
464,0.0,0.0,0.0,0.0,0.0,164.41240000000002,164.41240000000002,164.41240000000002,164.41240003069166,164.41240000000002,164.41240000000002,148.98126666666664,0.9
465,0.0,0.0,0.0,0.0,0.0,164.01350000000002,164.01350000000002,164.01350000000002,164.01350002941285,164.01350000000002,164.01350000000002,149.06459999999998,0.9
466,0.0,0.0,0.0,0.0,0.0,163.6146,163.6146,163.6146,163.61460002818728,163.6146,163.6146,149.14793333333333,0.9
467,0.0,0.0,0.0,0.0,0.0,163.2157,163.2157,163.2157,163.21570002701282,163.2157,163.2157,149.23126666666664,0.9
468,0.0,0.0,0.0,0.0,0.0,162.8168,162.8168,162.8168,162.8168000258873,162.8168,162.8168,149.31459999999998,0.9
469,0.0,0.0,0.0,0.0,0.0,162.4179,162.4179,162.4179,162.41790002480863,162.4179,162.4179,149.39793333333333,0.9
470,0.0,0.0,0.0,0.0,0.0,162.019,162.019,162.019,162.01900002377494,162.019,162.019,149.48126666666664,0.9
471,0.0,0.0,0.0,0.0,0.0,161.4669,161.4669,161.4669,161.46690002278433,161.4669,161.4669,149.56459999999998,0.9
472,0.0,0.0,0.0,0.0,0.0,160.9148,160.9148,160.9148,160.914800021835,160.9148,160.9148,149.64793333333333,0.9
473,0.0,0.0,0.0,0.0,0.0,160.3627,160.3627,160.3627,160.36270002092516,160.3627,160.3627,149.73126666666664,0.9
474,0.0,0.0,0.0,0.0,0.0,159.8106,159.8106,159.8106,159.8106000200533,159.8106,159.8106,149.81459999999998,0.9
475,0.0,0.0,0.0,0.0,0.0,159.2585,159.2585,159.2585,159.25850001921773,159.2585,159.2585,149.89793333333333,0.9
476,0.0,0.0,0.0,0.0,0.0,158.7064,158.7064,158.7064,158.70640001841699,158.7064,158.7064,149.98126666666664,0.9
477,0.0,0.0,0.0,0.0,0.0,158.1543,158.1543,158.1543,158.15430001764963,158.1543,158.1543,150.06459999999998,0.9
478,0.0,0.0,0.0,0.0,0.0,157.60219999999998,157.60219999999998,157.60219999999998,157.6022000169142,157.60219999999998,157.60219999999998,150.14793333333333,0.9
479,0.0,0.0,0.0,0.0,0.0,157.0501,157.0501,157.0501,157.05010001620943,157.0501,157.0501,150.23126666666664,0.9
480,0.0,0.0,0.0,0.0,0.0,156.498,156.498,156.498,156.49800001553405,156.498,156.498,150.31459999999998,0.9
481,0.0,0.0,0.0,0.0,0.0,159.1179,159.1179,159.1179,159.1179000148868,159.1179,159.1179,150.38126666666665,0.8971666666666667
482,0.0,0.0,0.0,0.0,0.0,161.7378,161.7378,161.7378,161.7378000142665,161.7378,161.7378,150.4479333333333,0.8943333333333333
483,0.0,0.0,0.0,0.0,0.0,164.3577,164.3577,164.3577,164.35770001367206,164.3577,164.3577,150.51459999999997,0.8915000000000001
484,0.0,0.0,0.0,0.0,0.0,166.9776,166.9776,166.9776,166.9776000131024,166.9776,166.9776,150.58126666666666,0.8886666666666667
485,0.0,0.0,0.0,0.0,0.0,169.5975,169.5975,169.5975,169.59750001255648,169.5975,169.5975,150.64793333333333,0.8858333333333334
486,0.0,0.0,0.0,0.0,0.0,172.2174,172.2174,172.2174,172.21740001203327,172.2174,172.2174,150.7146,0.883
487,0.0,0.0,0.0,0.0,0.0,174.8373,174.8373,174.8373,174.83730001153188,174.8373,174.8373,150.78126666666665,0.8801666666666667
488,0.0,0.0,0.0,0.0,0.0,177.4572,177.4572,177.4572,177.45720001105138,177.4572,177.4572,150.84793333333332,0.8773333333333333
489,0.0,0.0,0.0,0.0,0.0,180.0771,180.0771,180.0771,180.07710001059093,180.0771,180.0771,150.91459999999998,0.8745
490,0.0,0.0,0.0,0.0,0.0,182.697,182.697,182.697,182.69700001014962,182.697,182.697,150.98126666666664,0.8716666666666667
491,0.0,0.0,0.0,0.0,0.0,181.95170000000002,181.95170000000002,181.95170000000002,181.95170000972675,181.95170000000002,181.95170000000002,151.0479333333333,0.8688333333333333
492,0.0,0.0,0.0,0.0,0.0,181.2064,181.2064,181.2064,181.20640000932144,181.2064,181.2064,151.1146,0.866
493,0.0,0.0,0.0,0.0,0.0,180.4611,180.4611,180.4611,180.46110000893304,180.4611,180.4611,151.18126666666666,0.8631666666666666
494,0.0,0.0,0.0,0.0,0.0,179.7158,179.7158,179.7158,179.71580000856085,179.7158,179.7158,151.24793333333332,0.8603333333333334
495,0.0,0.0,0.0,0.0,0.0,178.97050000000002,178.97050000000002,178.97050000000002,178.97050000820414,178.97050000000002,178.97050000000002,151.31459999999998,0.8575
496,0.0,0.0,0.0,0.0,0.0,178.2252,178.2252,178.2252,178.2252000078623,178.2252,178.2252,151.38126666666665,0.8546666666666667
497,0.0,0.0,0.0,0.0,0.0,177.4799,177.4799,177.4799,177.4799000075347,177.4799,177.4799,151.4479333333333,0.8518333333333333
498,0.0,0.0,0.0,0.0,0.0,176.7346,176.7346,176.7346,176.73460000722076,176.7346,176.7346,151.51459999999997,0.849
499,0.0,0.0,0.0,0.0,0.0,175.98930000000001,175.98930000000001,175.98930000000001,175.9893000069199,175.98930000000001,175.98930000000001,151.58126666666666,0.8461666666666667
500,0.0,0.0,0.0,0.0,0.0,175.244,175.244,175.244,175.24400000663155,175.244,175.244,151.64793333333333,0.8433333333333334
501,0.0,0.0,0.0,0.0,0.0,177.4251,177.4251,177.4251,177.42510000635522,177.4251,177.4251,151.7146,0.8405
502,0.0,0.0,0.0,0.0,0.0,179.6062,179.6062,179.6062,179.60620000609043,179.6062,179.6062,151.78126666666665,0.8376666666666667
503,0.0,0.0,0.0,0.0,0.0,181.78730000000002,181.78730000000002,181.78730000000002,181.7873000058367,181.78730000000002,181.78730000000002,151.84793333333332,0.8348333333333333
504,0.0,0.0,0.0,0.0,0.0,183.9684,183.9684,183.9684,183.96840000559348,183.9684,183.9684,151.91459999999998,0.832
505,0.0,0.0,0.0,0.0,0.0,186.1495,186.1495,186.1495,186.1495000053604,186.1495,186.1495,151.98126666666664,0.8291666666666667
506,0.0,0.0,0.0,0.0,0.0,188.3306,188.3306,188.3306,188.33060000513706,188.3306,188.3306,152.0479333333333,0.8263333333333334
507,0.0,0.0,0.0,0.0,0.0,190.51170000000002,190.51170000000002,190.51170000000002,190.51170000492303,190.51170000000002,190.51170000000002,152.1146,0.8235
508,0.0,0.0,0.0,0.0,0.0,192.6928,192.6928,192.6928,192.6928000047179,192.6928,192.6928,152.18126666666666,0.8206666666666667
509,0.0,0.0,0.0,0.0,0.0,194.8739,194.8739,194.8739,194.87390000452132,194.8739,194.8739,152.24793333333332,0.8178333333333333
510,0.0,0.0,0.0,0.0,0.0,197.055,197.055,197.055,197.05500000433292,197.055,197.055,152.31459999999998,0.815
511,0.0,0.0,0.0,0.0,0.0,196.2105,196.2105,196.2105,196.21050000415238,196.2105,196.2105,152.38126666666665,0.8121666666666667
512,0.0,0.0,0.0,0.0,0.0,195.366,195.366,195.366,195.3660000039794,195.366,195.366,152.4479333333333,0.8093333333333333
513,0.0,0.0,0.0,0.0,0.0,194.5215,194.5215,194.5215,194.52150000381357,194.5215,194.5215,152.51459999999997,0.8065
514,0.0,0.0,0.0,0.0,0.0,193.67700000000002,193.67700000000002,193.67700000000002,193.67700000365468,193.67700000000002,193.67700000000002,152.58126666666666,0.8036666666666666
515,0.0,0.0,0.0,0.0,0.0,192.8325,192.8325,192.8325,192.8325000035024,192.8325,192.8325,152.64793333333333,0.8008333333333333
516,0.0,0.0,0.0,0.0,0.0,191.988,191.988,191.988,191.98800000335646,191.988,191.988,152.7146,0.798
517,0.0,0.0,0.0,0.0,0.0,191.14350000000002,191.14350000000002,191.14350000000002,191.14350000321662,191.14350000000002,191.14350000000002,152.78126666666665,0.7951666666666667
518,0.0,0.0,0.0,0.0,0.0,190.299,190.299,190.299,190.2990000030826,190.299,190.299,152.84793333333332,0.7923333333333333
519,0.0,0.0,0.0,0.0,0.0,189.45450000000002,189.45450000000002,189.45450000000002,189.45450000295415,189.45450000000002,189.45450000000002,152.91459999999998,0.7895
520,0.0,0.0,0.0,0.0,0.0,188.61,188.61,188.61,188.61000000283107,188.61,188.61,152.98126666666664,0.7866666666666666
521,0.0,0.0,0.0,0.0,0.0,189.7297,189.7297,189.7297,189.7297000027131,189.7297,189.7297,153.0479333333333,0.7838333333333334
522,0.0,0.0,0.0,0.0,0.0,190.8494,190.8494,190.8494,190.84940000260005,190.8494,190.8494,153.1146,0.781
523,0.0,0.0,0.0,0.0,0.0,191.9691,191.9691,191.9691,191.9691000024917,191.9691,191.9691,153.18126666666666,0.7781666666666667
524,0.0,0.0,0.0,0.0,0.0,193.0888,193.0888,193.0888,193.08880000238787,193.0888,193.0888,153.24793333333332,0.7753333333333333
525,0.0,0.0,0.0,0.0,0.0,194.20850000000002,194.20850000000002,194.20850000000002,194.20850000228842,194.20850000000002,194.20850000000002,153.31459999999998,0.7725
526,0.0,0.0,0.0,0.0,0.0,195.3282,195.3282,195.3282,195.32820000219306,195.3282,195.3282,153.38126666666665,0.7696666666666667
527,0.0,0.0,0.0,0.0,0.0,196.4479,196.4479,196.4479,196.44790000210168,196.4479,196.4479,153.4479333333333,0.7668333333333334
528,0.0,0.0,0.0,0.0,0.0,197.5676,197.5676,197.5676,197.5676000020141,197.5676,197.5676,153.51459999999997,0.764
529,0.0,0.0,0.0,0.0,0.0,198.6873,198.6873,198.6873,198.68730000193017,198.6873,198.6873,153.58126666666666,0.7611666666666667
530,0.0,0.0,0.0,0.0,0.0,199.807,199.807,199.807,199.80700000184973,199.807,199.807,153.64793333333333,0.7583333333333333
531,0.0,0.0,0.0,0.0,0.0,198.5391,198.5391,198.5391,198.53910000177265,198.5391,198.5391,153.7146,0.7555
532,0.0,0.0,0.0,0.0,0.0,197.2712,197.2712,197.2712,197.27120000169882,197.2712,197.2712,153.78126666666665,0.7526666666666666
533,0.0,0.0,0.0,0.0,0.0,196.0033,196.0033,196.0033,196.00330000162802,196.0033,196.0033,153.84793333333332,0.7498333333333334
534,0.0,0.0,0.0,0.0,0.0,194.7354,194.7354,194.7354,194.7354000015602,194.7354,194.7354,153.91459999999998,0.747
535,0.0,0.0,0.0,0.0,0.0,193.46749999999997,193.46749999999997,193.46749999999997,193.46750000149515,193.46749999999997,193.46749999999997,153.98126666666664,0.7441666666666666
536,0.0,0.0,0.0,0.0,0.0,192.19959999999998,192.19959999999998,192.19959999999998,192.19960000143286,192.19959999999998,192.19959999999998,154.0479333333333,0.7413333333333333
537,0.0,0.0,0.0,0.0,0.0,190.93169999999998,190.93169999999998,190.93169999999998,190.93170000137317,190.93169999999998,190.93169999999998,154.1146,0.7384999999999999
538,0.0,0.0,0.0,0.0,0.0,189.66379999999998,189.66379999999998,189.66379999999998,189.66380000131596,189.66379999999998,189.66379999999998,154.18126666666666,0.7356666666666667
539,0.0,0.0,0.0,0.0,0.0,188.39589999999998,188.39589999999998,188.39589999999998,188.3959000012611,188.39589999999998,188.39589999999998,154.24793333333332,0.7328333333333333
540,0.0,0.0,0.0,0.0,0.0,187.128,187.128,187.128,187.1280000012086,187.128,187.128,154.31459999999998,0.73
541,0.0,0.0,0.0,0.0,0.0,186.18869999999998,186.18869999999998,186.18869999999998,186.18870000115822,186.18869999999998,186.18869999999998,154.41459999999998,0.73
542,0.0,0.0,0.0,0.0,0.0,185.24939999999998,185.24939999999998,185.24939999999998,185.24940000110996,185.24939999999998,185.24939999999998,154.51459999999997,0.73
543,0.0,0.0,0.0,0.0,0.0,184.3101,184.3101,184.3101,184.31010000106372,184.3101,184.3101,154.6146,0.73
544,0.0,0.0,0.0,0.0,0.0,183.3708,183.3708,183.3708,183.3708000010194,183.3708,183.3708,154.7146,0.73
545,0.0,0.0,0.0,0.0,0.0,182.4315,182.4315,182.4315,182.43150000097694,182.4315,182.4315,154.81459999999998,0.73
546,0.0,0.0,0.0,0.0,0.0,181.4922,181.4922,181.4922,181.4922000009362,181.4922,181.4922,154.91459999999998,0.73
547,0.0,0.0,0.0,0.0,0.0,180.5529,180.5529,180.5529,180.5529000008972,180.5529,180.5529,155.01459999999997,0.73
548,0.0,0.0,0.0,0.0,0.0,179.61360000000002,179.61360000000002,179.61360000000002,179.61360000085986,179.61360000000002,179.61360000000002,155.1146,0.73
549,0.0,0.0,0.0,0.0,0.0,178.67430000000002,178.67430000000002,178.67430000000002,178.67430000082402,178.67430000000002,178.67430000000002,155.2146,0.73
550,0.0,0.0,0.0,0.0,0.0,177.735,177.735,177.735,177.73500000078968,177.735,177.735,155.31459999999998,0.73
551,0.0,0.0,0.0,0.0,0.0,180.67110000000002,180.67110000000002,180.67110000000002,180.67110000075678,180.67110000000002,180.67110000000002,155.41459999999998,0.73
552,0.0,0.0,0.0,0.0,0.0,183.6072,183.6072,183.6072,183.60720000072524,183.6072,183.6072,155.51459999999997,0.73
553,0.0,0.0,0.0,0.0,0.0,186.54330000000002,186.54330000000002,186.54330000000002,186.54330000069504,186.54330000000002,186.54330000000002,155.6146,0.73
554,0.0,0.0,0.0,0.0,0.0,189.4794,189.4794,189.4794,189.47940000066606,189.4794,189.4794,155.7146,0.73
555,0.0,0.0,0.0,0.0,0.0,192.4155,192.4155,192.4155,192.4155000006383,192.4155,192.4155,155.81459999999998,0.73
556,0.0,0.0,0.0,0.0,0.0,195.35160000000002,195.35160000000002,195.35160000000002,195.35160000061174,195.35160000000002,195.35160000000002,155.91459999999998,0.73
557,0.0,0.0,0.0,0.0,0.0,198.2877,198.2877,198.2877,198.28770000058623,198.2877,198.2877,156.01459999999997,0.73
558,0.0,0.0,0.0,0.0,0.0,201.2238,201.2238,201.2238,201.2238000005618,201.2238,201.2238,156.1146,0.73
559,0.0,0.0,0.0,0.0,0.0,204.1599,204.1599,204.1599,204.15990000053839,204.1599,204.1599,156.2146,0.73
560,0.0,0.0,0.0,0.0,0.0,207.096,207.096,207.096,207.09600000051597,207.096,207.096,156.31459999999998,0.73
561,0.0,0.0,0.0,0.0,0.0,207.7478,207.7478,207.7478,207.74780000049446,207.7478,207.7478,156.41459999999998,0.73
562,0.0,0.0,0.0,0.0,0.0,208.3996,208.3996,208.3996,208.39960000047384,208.3996,208.3996,156.51459999999997,0.73
563,0.0,0.0,0.0,0.0,0.0,209.0514,209.0514,209.0514,209.05140000045412,209.0514,209.0514,156.6146,0.73
564,0.0,0.0,0.0,0.0,0.0,209.7032,209.7032,209.7032,209.7032000004352,209.7032,209.7032,156.7146,0.73
565,0.0,0.0,0.0,0.0,0.0,210.35500000000002,210.35500000000002,210.35500000000002,210.35500000041708,210.35500000000002,210.35500000000002,156.81459999999998,0.73
566,0.0,0.0,0.0,0.0,0.0,211.0068,211.0068,211.0068,211.00680000039966,211.0068,211.0068,156.91459999999998,0.73
567,0.0,0.0,0.0,0.0,0.0,211.6586,211.6586,211.6586,211.65860000038305,211.6586,211.6586,157.01459999999997,0.73
568,0.0,0.0,0.0,0.0,0.0,212.31040000000002,212.31040000000002,212.31040000000002,212.31040000036708,212.31040000000002,212.31040000000002,157.1146,0.73
569,0.0,0.0,0.0,0.0,0.0,212.9622,212.9622,212.9622,212.96220000035177,212.9622,212.9622,157.2146,0.73
570,0.0,0.0,0.0,0.0,0.0,213.614,213.614,213.614,213.61400000033711,213.614,213.614,157.31459999999998,0.73
571,0.0,0.0,0.0,0.0,0.0,213.6939,213.6939,213.6939,213.69390000032308,213.6939,213.6939,157.41459999999998,0.73
572,0.0,0.0,0.0,0.0,0.0,213.7738,213.7738,213.7738,213.7738000003096,213.7738,213.7738,157.51459999999997,0.73
573,0.0,0.0,0.0,0.0,0.0,213.8537,213.8537,213.8537,213.8537000002967,213.8537,213.8537,157.6146,0.73
574,0.0,0.0,0.0,0.0,0.0,213.9336,213.9336,213.9336,213.93360000028434,213.9336,213.9336,157.7146,0.73
575,0.0,0.0,0.0,0.0,0.0,214.01350000000002,214.01350000000002,214.01350000000002,214.01350000027253,214.01350000000002,214.01350000000002,157.81459999999998,0.73
576,0.0,0.0,0.0,0.0,0.0,214.0934,214.0934,214.0934,214.09340000026114,214.0934,214.0934,157.91459999999998,0.73
577,0.0,0.0,0.0,0.0,0.0,214.1733,214.1733,214.1733,214.17330000025026,214.1733,214.1733,158.01459999999997,0.73
578,0.0,0.0,0.0,0.0,0.0,214.25320000000002,214.25320000000002,214.25320000000002,214.25320000023984,214.25320000000002,214.25320000000002,158.1146,0.73
579,0.0,0.0,0.0,0.0,0.0,214.3331,214.3331,214.3331,214.33310000022985,214.3331,214.3331,158.2146,0.73
580,0.0,0.0,0.0,0.0,0.0,214.413,214.413,214.413,214.41300000022028,214.413,214.413,158.31459999999998,0.73
581,0.0,0.0,0.0,0.0,0.0,214.3477,214.3477,214.3477,214.3477000002111,214.3477,214.3477,158.41459999999998,0.73
582,0.0,0.0,0.0,0.0,0.0,214.2824,214.2824,214.2824,214.2824000002023,214.2824,214.2824,158.51459999999997,0.73
583,0.0,0.0,0.0,0.0,0.0,214.21710000000002,214.21710000000002,214.21710000000002,214.21710000019388,214.21710000000002,214.21710000000002,158.6146,0.73
584,0.0,0.0,0.0,0.0,0.0,214.1518,214.1518,214.1518,214.1518000001858,214.1518,214.1518,158.7146,0.73
585,0.0,0.0,0.0,0.0,0.0,214.0865,214.0865,214.0865,214.08650000017803,214.0865,214.0865,158.81459999999998,0.73
586,0.0,0.0,0.0,0.0,0.0,214.0212,214.0212,214.0212,214.0212000001706,214.0212,214.0212,158.91459999999998,0.73
587,0.0,0.0,0.0,0.0,0.0,213.95589999999999,213.95589999999999,213.95589999999999,213.9559000001635,213.95589999999999,213.95589999999999,159.01459999999997,0.73
588,0.0,0.0,0.0,0.0,0.0,213.8906,213.8906,213.8906,213.89060000015672,213.8906,213.8906,159.1146,0.73
589,0.0,0.0,0.0,0.0,0.0,213.8253,213.8253,213.8253,213.82530000015018,213.8253,213.8253,159.2146,0.73
590,0.0,0.0,0.0,0.0,0.0,213.76,213.76,213.76,213.76000000014392,213.76,213.76,159.31459999999998,0.73
591,0.0,0.0,0.0,0.0,0.0,214.1317,214.1317,214.1317,214.13170000013793,214.1317,214.1317,159.41459999999998,0.73
592,0.0,0.0,0.0,0.0,0.0,214.5034,214.5034,214.5034,214.50340000013216,214.5034,214.5034,159.51459999999997,0.73
593,0.0,0.0,0.0,0.0,0.0,214.8751,214.8751,214.8751,214.87510000012668,214.8751,214.8751,159.6146,0.73
594,0.0,0.0,0.0,0.0,0.0,215.2468,215.2468,215.2468,215.2468000001214,215.2468,215.2468,159.7146,0.73
595,0.0,0.0,0.0,0.0,0.0,215.61849999999998,215.61849999999998,215.61849999999998,215.6185000001163,215.61849999999998,215.61849999999998,159.81459999999998,0.73
596,0.0,0.0,0.0,0.0,0.0,215.9902,215.9902,215.9902,215.99020000011149,215.9902,215.9902,159.91459999999998,0.73
597,0.0,0.0,0.0,0.0,0.0,216.3619,216.3619,216.3619,216.36190000010683,216.3619,216.3619,160.01459999999997,0.73
598,0.0,0.0,0.0,0.0,0.0,216.7336,216.7336,216.7336,216.73360000010237,216.7336,216.7336,160.1146,0.73
599,0.0,0.0,0.0,0.0,0.0,217.1053,217.1053,217.1053,217.1053000000981,217.1053,217.1053,160.2146,0.73
600,0.0,0.0,0.0,0.0,0.0,217.477,217.477,217.477,217.47700000009402,217.477,217.477,160.31459999999998,0.73
601,0.0,0.0,0.0,0.0,0.0,218.95600000000002,218.95600000000002,218.95600000000002,218.95600000009014,218.95600000000002,218.95600000000002,160.43126666666666,0.73
602,0.0,0.0,0.0,0.0,0.0,220.435,220.435,220.435,220.43500000008638,220.435,220.435,160.5479333333333,0.73
603,0.0,0.0,0.0,0.0,0.0,221.914,221.914,221.914,221.91400000008275,221.914,221.914,160.66459999999998,0.73
