,total Load,price
4815,0.002,41.75
4816,0.002,41.8
4817,0.002,41.85
4818,0.002,41.9
4819,0.002,41.95
4820,0.002,42.0
4821,0.002,42.05
4822,0.002,42.1
4823,0.002,42.15
4824,0.002,42.2
4825,0.002,42.25
4826,0.002,42.3
4827,0.002,42.35
4828,0.002,42.4
4829,0.002,42.45
4830,0.002,42.5
4831,0.002,42.55
4832,0.002,42.6
4833,0.002,42.65
4834,0.002,42.7
4835,0.002,42.75
4836,0.002,42.8
4837,0.002,42.85
4838,0.002,42.9
4839,0.002,42.95
4840,0.002,43.0
4841,0.002,43.05
4842,0.002,43.1
4843,0.002,43.15
4844,0.002,43.2
4845,0.002,43.25
4846,0.002,43.3
4847,0.002,43.35
4848,0.002,43.4
4849,0.002,43.45
4850,0.002,43.5
4851,0.002,43.55
4852,0.002,43.6
4853,0.002,43.65
4854,3.701,43.7
4855,7.4,43.75
4856,7.4,43.8
4857,7.4,43.85
4858,7.4,43.9
4859,7.4,43.95
4860,0.002,44.0
4861,0.002,44.06666666666667
4862,0.002,44.13333333333333
4863,0.001,44.2
4864,0.001,44.266666666666666
4865,0.001,44.333333333333336
4866,0.0,44.4
4867,0.0,44.46666666666667
4868,0.0,44.53333333333333
4869,0.0,44.6
4870,0.0,44.666666666666664
4871,0.0,44.733333333333334
4872,0.0,44.8
4873,0.0,44.86666666666667
4874,0.0,44.93333333333333
4875,0.0,45.0
4876,0.0,45.06666666666667
4877,0.0,45.13333333333333
4878,0.0,45.2
4879,0.0,45.266666666666666
4880,0.0,45.333333333333336
4881,0.0,45.4
4882,0.0,45.46666666666667
4883,0.0,45.53333333333333
4884,0.0,45.6
4885,0.0,45.666666666666664
4886,0.0,45.733333333333334
4887,0.0,45.8
4888,0.0,45.86666666666667
4889,0.0,45.93333333333333
4890,0.0,46.0
4891,0.0,46.06666666666666
4892,0.0,46.13333333333333
4893,0.0,46.2
4894,0.0,46.266666666666666
4895,3.7,46.333333333333336
4896,0.001,46.4
4897,0.001,46.46666666666667
4898,0.001,46.53333333333333
4899,0.001,46.6
4900,0.001,46.666666666666664
4901,0.001,46.733333333333334
4902,3.701,46.8
4903,0.002,46.86666666666667
4904,0.002,46.93333333333333
4905,0.002,47.0
4906,3.701,47.06666666666666
4907,3.701,47.13333333333333
4908,0.002,47.2
4909,0.002,47.266666666666666
4910,0.002,47.333333333333336
4911,0.002,47.4
4912,0.002,47.46666666666667
4913,0.002,47.53333333333333
4914,0.002,47.6
4915,0.002,47.666666666666664
4916,0.002,47.733333333333334
4917,0.002,47.8
4918,0.002,47.86666666666667
4919,0.002,47.93333333333333
4920,0.002,48.0
4921,0.002,47.96666666666667
4922,0.002,47.93333333333333
4923,0.002,47.9
4924,0.002,47.86666666666667
4925,0.002,47.833333333333336
4926,0.002,47.8
4927,0.002,47.766666666666666
4928,0.002,47.733333333333334
4929,0.002,47.7
4930,0.002,47.666666666666664
4931,0.002,47.63333333333333
4932,0.002,47.6
4933,0.002,47.56666666666667
4934,0.002,47.53333333333333
4935,0.002,47.5
4936,0.002,47.46666666666667
4937,0.002,47.43333333333333
4938,0.002,47.4
4939,0.002,47.36666666666667
4940,0.002,47.333333333333336
4941,0.002,47.3
4942,0.002,47.266666666666666
4943,0.002,47.233333333333334
4944,0.002,47.2
4945,0.002,47.166666666666664
4946,0.002,47.13333333333333
4947,0.002,47.1
4948,0.002,47.06666666666667
4949,0.002,47.03333333333333
4950,0.002,47.0
4951,3.701,46.96666666666667
4952,7.4,46.93333333333333
4953,7.4,46.9
4954,7.4,46.86666666666667
4955,7.4,46.833333333333336
4956,3.701,46.8
4957,0.002,46.766666666666666
4958,0.002,46.733333333333334
4959,0.002,46.7
4960,3.701,46.666666666666664
4961,3.701,46.63333333333333
4962,0.002,46.6
4963,3.701,46.56666666666667
4964,0.002,46.53333333333333
4965,0.002,46.5
4966,0.002,46.46666666666667
4967,3.701,46.43333333333333
4968,3.701,46.4
4969,0.002,46.36666666666667
4970,0.002,46.333333333333336
4971,0.002,46.3
4972,0.002,46.266666666666666
4973,0.002,46.233333333333334
4974,0.002,46.2
4975,0.002,46.166666666666664
4976,0.002,46.13333333333333
4977,0.002,46.1
4978,0.002,46.06666666666667
4979,0.002,46.03333333333333
4980,0.002,46.0
4981,0.002,45.93333333333333
4982,0.002,45.86666666666667
4983,0.002,45.8
4984,0.002,45.733333333333334
4985,0.002,45.666666666666664
4986,0.002,45.6
4987,0.002,45.53333333333333
4988,0.002,45.46666666666667
4989,0.002,45.4
4990,0.002,45.333333333333336
4991,0.002,45.266666666666666
4992,0.002,45.2
4993,0.002,45.13333333333333
4994,0.002,45.06666666666667
4995,0.002,45.0
4996,0.002,44.93333333333333
4997,0.002,44.86666666666667
4998,0.002,44.8
4999,0.002,44.733333333333334
5000,0.002,44.666666666666664
5001,0.002,44.6
5002,0.002,44.53333333333333
5003,0.002,44.46666666666667
5004,0.002,44.4
5005,0.002,44.333333333333336
5006,0.002,44.266666666666666
5007,0.002,44.2
5008,0.002,44.13333333333333
5009,0.002,44.06666666666667
5010,0.002,44.0
5011,0.002,43.93333333333334
5012,3.701,43.86666666666667
5013,7.4,43.8
5014,7.4,43.733333333333334
5015,7.4,43.666666666666664
5016,7.4,43.6
5017,3.701,43.53333333333333
5018,0.002,43.46666666666667
5019,0.002,43.4
5020,0.002,43.333333333333336
5021,3.701,43.266666666666666
5022,3.701,43.2
5023,0.002,43.13333333333333
5024,3.701,43.06666666666667
5025,0.002,43.0
5026,0.002,42.93333333333334
5027,0.002,42.86666666666667
5028,3.701,42.8
5029,3.701,42.733333333333334
5030,0.002,42.666666666666664
5031,0.002,42.6
5032,0.002,42.53333333333333
5033,0.002,42.46666666666667
5034,0.002,42.4
5035,0.002,42.333333333333336
5036,0.002,42.266666666666666
5037,0.002,42.2
5038,0.002,42.13333333333333
5039,0.002,42.06666666666667
5040,0.002,42.0
5041,0.002,41.983333333333334
5042,0.002,41.96666666666667
5043,0.002,41.95
5044,0.002,41.93333333333333
5045,0.002,41.916666666666664
5046,0.002,41.9
5047,0.002,41.88333333333333
5048,0.002,41.86666666666667
5049,0.002,41.85
5050,0.002,41.833333333333336
5051,0.002,41.81666666666667
5052,0.002,41.8
5053,0.002,41.78333333333333
5054,0.002,41.766666666666666
5055,0.002,41.75
5056,0.002,41.733333333333334
5057,0.002,41.71666666666667
5058,0.002,41.7
5059,0.002,41.68333333333333
5060,0.002,41.666666666666664
5061,0.002,41.65
5062,0.002,41.63333333333333
5063,0.002,41.61666666666667
5064,0.002,41.6
5065,0.002,41.583333333333336
5066,0.002,41.56666666666667
5067,0.002,41.55
5068,0.002,41.53333333333333
5069,0.002,41.516666666666666
5070,0.002,41.5
5071,0.002,41.483333333333334
5072,0.002,41.46666666666667
5073,3.701,41.45
5074,7.4,41.43333333333333
5075,7.4,41.416666666666664
5076,7.4,41.4
5077,7.4,41.38333333333333
5078,7.4,41.36666666666667
5079,0.002,41.35
5080,0.002,41.333333333333336
5081,0.002,41.31666666666667
5082,3.701,41.3
5083,7.4,41.28333333333333
5084,7.4,41.266666666666666
5085,7.4,41.25
5086,0.002,41.233333333333334
5087,0.002,41.21666666666667
5088,0.002,41.2
5089,3.701,41.18333333333333
5090,7.4,41.166666666666664
5091,7.4,41.15
5092,7.4,41.13333333333333
5093,7.4,41.11666666666667
5094,7.4,41.1
5095,0.002,41.083333333333336
5096,0.002,41.06666666666667
5097,0.002,41.05
5098,0.002,41.03333333333333
5099,0.002,41.016666666666666
5100,0.002,41.0
5101,0.002,41.016666666666666
5102,0.002,41.03333333333333
5103,0.002,41.05
5104,0.002,41.06666666666667
5105,0.002,41.083333333333336
5106,0.002,41.1
5107,0.002,41.11666666666667
5108,0.002,41.13333333333333
5109,0.002,41.15
5110,0.002,41.166666666666664
5111,0.002,41.18333333333333
5112,0.002,41.2
5113,0.002,41.21666666666667
5114,0.002,41.233333333333334
5115,0.002,41.25
5116,0.002,41.266666666666666
5117,0.002,41.28333333333333
5118,0.002,41.3
5119,0.002,41.31666666666667
5120,0.002,41.333333333333336
5121,0.002,41.35
5122,0.002,41.36666666666667
5123,0.002,41.38333333333333
5124,0.002,41.4
5125,0.002,41.416666666666664
5126,0.002,41.43333333333333
5127,0.002,41.45
5128,0.002,41.46666666666667
5129,0.002,41.483333333333334
5130,0.002,41.5
5131,0.002,41.516666666666666
5132,0.002,41.53333333333333
5133,0.002,41.55
5134,3.701,41.56666666666667
5135,7.4,41.583333333333336
5136,7.4,41.6
5137,7.4,41.61666666666667
5138,7.4,41.63333333333333
5139,7.4,41.65
5140,0.002,41.666666666666664
5141,0.002,41.68333333333333
5142,0.002,41.7
5143,3.701,41.71666666666667
5144,7.4,41.733333333333334
5145,7.4,41.75
5146,7.4,41.766666666666666
5147,0.002,41.78333333333333
5148,0.002,41.8
5149,0.002,41.81666666666667
5150,3.701,41.833333333333336
5151,7.4,41.85
5152,7.4,41.86666666666667
5153,7.4,41.88333333333333
5154,7.4,41.9
5155,7.4,41.916666666666664
5156,0.002,41.93333333333333
5157,0.002,41.95
5158,0.002,41.96666666666667
5159,0.002,41.983333333333334
5160,0.002,42.0
5161,0.002,42.0
5162,0.002,42.0
5163,0.002,42.0
5164,0.002,42.0
5165,0.002,42.0
5166,0.002,42.0
5167,0.002,42.0
5168,0.002,42.0
5169,0.002,42.0
5170,0.002,42.0
5171,0.002,42.0
5172,0.002,42.0
5173,0.002,42.0
5174,0.002,42.0
5175,0.002,42.0
5176,0.002,42.0
5177,0.002,42.0
5178,0.002,42.0
5179,0.002,42.0
5180,0.002,42.0
5181,0.002,42.0
5182,0.002,42.0
5183,0.002,42.0
5184,0.002,42.0
5185,0.002,42.0
5186,0.002,42.0
5187,0.002,42.0
5188,0.002,42.0
5189,0.002,42.0
5190,0.002,42.0
5191,0.002,42.0
5192,0.002,42.0
5193,0.002,42.0
5194,0.002,42.0
5195,3.701,42.0
5196,7.4,42.0
5197,7.4,42.0
5198,7.4,42.0
5199,7.4,42.0
5200,7.4,42.0
5201,0.002,42.0
5202,0.002,42.0
5203,0.002,42.0
5204,3.701,42.0
5205,7.4,42.0
5206,7.4,42.0
5207,7.4,42.0
5208,0.002,42.0
5209,0.002,42.0
5210,0.002,42.0
5211,3.701,42.0
5212,7.4,42.0
5213,7.4,42.0
5214,7.4,42.0
5215,7.4,42.0
5216,7.4,42.0
5217,0.002,42.0
5218,0.002,42.0
5219,0.002,42.0
5220,0.002,42.0
5221,0.002,42.15
5222,0.002,42.3
5223,0.002,42.45
5224,0.002,42.6
5225,0.002,42.75
5226,0.002,42.9
5227,0.002,43.05
5228,0.002,43.2
5229,0.002,43.35
5230,0.002,43.5
5231,0.002,43.65
5232,0.002,43.8
5233,0.002,43.95
5234,0.002,44.1
5235,0.002,44.25
5236,0.002,44.4
5237,0.002,44.55
5238,0.002,44.7
5239,0.002,44.85
5240,0.002,45.0
5241,0.002,45.15
5242,0.002,45.3
5243,0.002,45.45
5244,0.002,45.6
5245,0.002,45.75
5246,0.002,45.9
5247,0.002,46.05
5248,0.002,46.2
5249,0.002,46.35
5250,0.002,46.5
5251,0.002,46.65
5252,0.002,46.8
5253,0.002,46.95
5254,0.002,47.1
5255,0.002,47.25
5256,3.701,47.4
5257,7.4,47.55
5258,7.4,47.7
5259,7.4,47.85
5260,7.4,48.0
5261,7.4,48.15
5262,0.002,48.3
5263,0.002,48.45
5264,0.002,48.6
5265,3.701,48.75
5266,7.4,48.9
5267,7.4,49.05
5268,3.7,49.2
5269,3.7,49.35
5270,3.7,49.5
5271,0.001,49.65
5272,0.001,49.8
5273,0.001,49.95
5274,0.001,50.1
5275,0.001,50.25
5276,0.001,50.4
5277,0.001,50.55
5278,0.001,50.7
5279,0.001,50.85
5280,0.001,51.0
5281,0.001,50.96666666666667
5282,0.001,50.93333333333333
5283,0.001,50.9
5284,0.001,50.86666666666667
5285,0.001,50.833333333333336
5286,0.001,50.8
5287,0.001,50.766666666666666
5288,0.001,50.733333333333334
5289,0.001,50.7
5290,0.001,50.666666666666664
5291,0.001,50.63333333333333
5292,0.001,50.6
5293,0.001,50.56666666666667
5294,0.001,50.53333333333333
5295,0.001,50.5
5296,0.001,50.46666666666667
5297,0.001,50.43333333333333
5298,0.001,50.4
5299,0.001,50.36666666666667
5300,0.001,50.333333333333336
5301,0.001,50.3
5302,0.001,50.266666666666666
5303,0.001,50.233333333333334
5304,0.001,50.2
5305,7.4,50.166666666666664
5306,0.002,50.13333333333333
5307,0.002,50.1
5308,0.002,50.06666666666667
5309,3.701,50.03333333333333
5310,7.4,50.0
5311,7.4,49.96666666666667
5312,7.4,49.93333333333333
5313,7.4,49.9
5314,7.4,49.86666666666667
5315,0.002,49.833333333333336
5316,0.002,49.8
5317,0.002,49.766666666666666
5318,0.002,49.733333333333334
5319,0.002,49.7
5320,0.002,49.666666666666664
5321,0.002,49.63333333333333
5322,0.001,49.6
5323,0.001,49.56666666666667
5324,0.001,49.53333333333333
5325,0.001,49.5
5326,0.001,49.46666666666667
5327,0.001,49.43333333333333
5328,0.001,49.4
5329,0.001,49.36666666666667
5330,0.001,49.333333333333336
5331,0.001,49.3
5332,0.001,49.266666666666666
5333,0.001,49.233333333333334
5334,0.001,49.2
5335,0.001,49.166666666666664
5336,0.001,49.13333333333333
5337,0.001,49.1
5338,0.001,49.06666666666667
5339,0.001,49.03333333333333
5340,0.001,49.0
5341,0.001,48.95
5342,0.001,48.9
5343,0.001,48.85
5344,0.001,48.8
5345,0.001,48.75
5346,0.001,48.7
5347,0.001,48.65
5348,0.001,48.6
5349,0.001,48.55
5350,0.001,48.5
5351,0.001,48.45
5352,0.001,48.4
5353,0.001,48.35
5354,3.7,48.3
5355,3.7,48.25
5356,3.7,48.2
5357,3.7,48.15
5358,3.7,48.1
5359,3.7,48.05
5360,3.7,48.0
5361,3.7,47.95
5362,3.7,47.9
5363,3.7,47.85
5364,3.7,47.8
5365,3.7,47.75
5366,0.0,47.7
5367,0.0,47.65
5368,0.0,47.6
5369,0.0,47.55
5370,0.0,47.5
5371,0.0,47.45
5372,0.0,47.4
5373,0.0,47.35
5374,0.0,47.3
5375,0.0,47.25
5376,0.0,47.2
5377,0.0,47.15
5378,0.0,47.1
5379,0.0,47.05
5380,0.0,47.0
5381,0.0,46.95
5382,0.0,46.9
5383,0.0,46.85
5384,0.0,46.8
5385,0.0,46.75
5386,0.0,46.7
5387,0.0,46.65
5388,0.0,46.6
5389,0.0,46.55
5390,0.0,46.5
5391,0.0,46.45
5392,0.0,46.4
5393,0.0,46.35
5394,0.0,46.3
5395,0.0,46.25
5396,3.7,46.2
5397,0.001,46.15
5398,0.001,46.1
5399,0.001,46.05
5400,0.001,46.0
5401,0.001,45.916666666666664
5402,0.001,45.833333333333336
5403,0.001,45.75
5404,0.001,45.666666666666664
5405,3.7,45.583333333333336
5406,3.7,45.5
5407,3.7,45.416666666666664
5408,3.7,45.333333333333336
5409,3.7,45.25
5410,3.7,45.166666666666664
5411,0.001,45.083333333333336
5412,0.001,45.0
5413,0.001,44.916666666666664
5414,0.001,44.833333333333336
5415,0.001,44.75
5416,0.001,44.666666666666664
5417,0.001,44.583333333333336
5418,0.001,44.5
5419,0.001,44.416666666666664
5420,0.001,44.333333333333336
5421,0.001,44.25
5422,0.001,44.166666666666664
5423,0.001,44.083333333333336
5424,0.001,44.0
5425,7.4,43.916666666666664
5426,0.002,43.833333333333336
5427,0.002,43.75
5428,0.002,43.666666666666664
5429,3.701,43.583333333333336
5430,7.4,43.5
5431,7.4,43.416666666666664
5432,7.4,43.333333333333336
5433,7.4,43.25
5434,7.4,43.166666666666664
5435,0.002,43.083333333333336
5436,0.002,43.0
5437,0.002,42.916666666666664
5438,0.002,42.833333333333336
5439,0.002,42.75
5440,0.002,42.666666666666664
5441,0.002,42.583333333333336
5442,0.002,42.5
5443,0.002,42.416666666666664
5444,0.002,42.333333333333336
5445,0.002,42.25
5446,0.002,42.166666666666664
5447,0.002,42.083333333333336
5448,0.002,42.0
5449,0.002,41.916666666666664
5450,0.002,41.833333333333336
5451,0.002,41.75
5452,0.002,41.666666666666664
5453,0.002,41.583333333333336
5454,0.002,41.5
5455,0.002,41.416666666666664
5456,0.002,41.333333333333336
5457,7.4,41.25
5458,0.002,41.166666666666664
5459,0.002,41.083333333333336
5460,0.002,41.0
5461,3.701,40.93333333333333
5462,7.4,40.86666666666667
5463,7.4,40.8
5464,7.4,40.733333333333334
5465,7.4,40.666666666666664
5466,7.4,40.6
5467,0.002,40.53333333333333
5468,0.002,40.46666666666667
5469,0.002,40.4
5470,0.002,40.333333333333336
5471,0.002,40.266666666666666
5472,0.002,40.2
5473,0.002,40.13333333333333
5474,0.002,40.06666666666667
5475,0.002,40.0
5476,0.002,39.93333333333333
5477,0.002,39.86666666666667
5478,0.002,39.8
5479,0.002,39.733333333333334
5480,0.002,39.666666666666664
5481,0.002,39.6
5482,0.002,39.53333333333333
5483,0.002,39.46666666666667
5484,0.002,39.4
5485,0.002,39.333333333333336
5486,7.4,39.266666666666666
5487,3.701,39.2
5488,0.002,39.13333333333333
5489,0.002,39.06666666666667
5490,3.701,39.0
5491,7.4,38.93333333333334
5492,7.4,38.86666666666667
5493,7.4,38.8
5494,7.4,38.733333333333334
5495,7.4,38.666666666666664
5496,7.4,38.6
5497,7.4,38.53333333333333
5498,7.4,38.46666666666667
5499,7.4,38.4
5500,7.4,38.333333333333336
5501,7.4,38.266666666666666
5502,7.4,38.2
5503,7.4,38.13333333333333
5504,3.701,38.06666666666667
5505,0.002,38.0
5506,0.002,37.93333333333334
5507,0.002,37.86666666666667
5508,0.002,37.8
5509,0.002,37.733333333333334
5510,0.002,37.666666666666664
5511,0.002,37.6
5512,0.002,37.53333333333333
5513,0.002,37.46666666666667
5514,0.002,37.4
5515,0.002,37.333333333333336
5516,0.002,37.266666666666666
5517,0.002,37.2
5518,7.4,37.13333333333333
5519,7.4,37.06666666666667
5520,7.4,37.0
5521,7.4,36.93333333333333
5522,7.4,36.86666666666667
5523,7.4,36.8
5524,7.4,36.733333333333334
5525,7.4,36.666666666666664
5526,7.4,36.6
5527,7.4,36.53333333333333
5528,7.4,36.46666666666667
5529,7.4,36.4
5530,7.4,36.333333333333336
5531,7.4,36.266666666666666
5532,7.4,36.2
5533,7.4,36.13333333333333
5534,7.4,36.06666666666667
5535,7.4,36.0
5536,7.4,35.93333333333333
5537,7.4,35.86666666666667
5538,7.4,35.8
5539,7.4,35.733333333333334
5540,7.4,35.666666666666664
5541,7.4,35.6
5542,7.4,35.53333333333333
5543,7.4,35.46666666666667
5544,7.4,35.4
5545,7.4,35.333333333333336
5546,7.4,35.266666666666666
5547,0.002,35.2
5548,0.002,35.13333333333333
5549,0.002,35.06666666666667
5550,0.002,35.0
5551,0.002,34.93333333333334
5552,0.002,34.86666666666667
5553,0.002,34.8
5554,0.002,34.733333333333334
5555,0.002,34.666666666666664
5556,0.002,34.6
5557,0.002,34.53333333333333
5558,0.002,34.46666666666667
5559,0.002,34.4
5560,0.002,34.333333333333336
5561,0.002,34.266666666666666
5562,0.002,34.2
5563,0.002,34.13333333333333
5564,0.002,34.06666666666667
5565,0.002,34.0
5566,0.002,33.93333333333334
5567,0.002,33.86666666666667
5568,0.002,33.8
5569,0.002,33.733333333333334
5570,0.002,33.666666666666664
5571,0.002,33.6
5572,0.002,33.53333333333333
5573,0.002,33.46666666666667
5574,0.002,33.4
5575,0.002,33.333333333333336
5576,0.002,33.266666666666666
5577,0.002,33.2
5578,0.002,33.13333333333333
5579,0.001,33.06666666666667
5580,0.0,33.0
5581,0.0,32.916666666666664
5582,0.0,32.833333333333336
5583,0.0,32.75
5584,0.0,32.666666666666664
5585,0.0,32.583333333333336
5586,0.0,32.5
5587,0.0,32.416666666666664
5588,0.0,32.333333333333336
5589,0.0,32.25
5590,0.0,32.166666666666664
5591,0.0,32.083333333333336
5592,0.0,32.0
5593,0.0,31.916666666666668
5594,0.0,31.833333333333332
5595,0.0,31.75
5596,0.0,31.666666666666668
5597,0.0,31.583333333333332
5598,0.0,31.5
5599,0.0,31.416666666666668
5600,0.0,31.333333333333332
5601,0.0,31.25
5602,0.0,31.166666666666668
5603,0.0,31.083333333333332
5604,0.0,31.0
5605,0.0,30.916666666666668
5606,0.0,30.833333333333332
5607,0.0,30.75
5608,0.0,30.666666666666668
5609,0.0,30.583333333333332
5610,0.0,30.5
5611,0.0,30.416666666666668
5612,0.0,30.333333333333332
5613,0.0,30.25
5614,0.0,30.166666666666668
5615,0.0,30.083333333333332
5616,0.0,30.0
5617,0.0,29.916666666666668
5618,0.0,29.833333333333332
5619,0.0,29.75
5620,0.0,29.666666666666668
5621,0.0,29.583333333333332
5622,0.0,29.5
5623,0.0,29.416666666666668
5624,0.0,29.333333333333332
5625,0.0,29.25
5626,0.0,29.166666666666668
5627,0.0,29.083333333333332
5628,0.0,29.0
5629,0.0,28.916666666666668
5630,0.0,28.833333333333336
5631,0.0,28.75
5632,0.0,28.666666666666668
5633,0.0,28.583333333333336
5634,0.0,28.5
5635,0.0,28.416666666666668
5636,0.0,28.333333333333336
5637,0.0,28.25
5638,0.0,28.166666666666668
5639,0.0,28.083333333333336
5640,0.0,28.0
5641,0.0,27.616666666666667
5642,0.0,27.233333333333334
5643,0.0,26.85
5644,0.0,26.466666666666665
5645,0.0,26.083333333333332
5646,0.0,25.7
5647,0.0,25.316666666666666
5648,0.0,24.933333333333334
5649,0.0,24.55
5650,0.0,24.166666666666668
5651,0.0,23.78333333333333
5652,0.0,23.4
5653,0.0,23.016666666666666
5654,0.0,22.633333333333333
5655,0.0,22.25
5656,0.0,21.866666666666667
5657,0.0,21.483333333333334
5658,0.0,21.1
5659,0.0,20.716666666666665
5660,0.0,20.333333333333332
5661,0.0,19.95
5662,0.0,19.566666666666666
5663,0.0,19.183333333333334
5664,0.0,18.799999999999997
5665,0.0,18.416666666666664
5666,0.0,18.03333333333333
5667,0.0,17.65
5668,0.0,17.266666666666666
5669,0.0,16.883333333333333
5670,0.0,16.5
5671,0.0,16.116666666666667
5672,0.0,15.733333333333333
5673,0.0,15.35
5674,0.0,14.966666666666665
5675,0.0,14.583333333333332
5676,0.0,14.2
5677,0.0,13.816666666666666
5678,0.0,13.433333333333332
5679,0.0,13.049999999999999
5680,0.0,12.666666666666666
5681,0.0,12.283333333333331
5682,0.0,11.899999999999999
5683,0.0,11.516666666666666
5684,0.0,11.133333333333333
5685,0.0,10.75
5686,0.0,10.366666666666667
5687,0.0,9.98333333333333
5688,0.0,9.599999999999998
5689,0.0,9.216666666666665
5690,0.0,8.833333333333332
5691,0.0,8.45
5692,0.0,8.066666666666666
5693,0.0,7.683333333333334
5694,0.0,7.299999999999997
5695,0.0,6.916666666666664
5696,0.0,6.533333333333331
5697,0.0,6.149999999999999
5698,0.0,5.766666666666666
5699,0.0,5.383333333333333
5700,0.0,5.0
5701,0.0,4.916666666666667
5702,0.0,4.833333333333333
5703,0.0,4.75
5704,0.0,4.666666666666667
5705,0.0,4.583333333333333
5706,0.0,4.5
5707,0.0,4.416666666666667
5708,0.0,4.333333333333333
5709,0.0,4.25
5710,0.0,4.166666666666667
5711,0.0,4.083333333333333
5712,0.0,4.0
5713,0.0,3.916666666666667
5714,0.0,3.8333333333333335
5715,0.0,3.75
5716,0.0,3.666666666666667
5717,0.0,3.5833333333333335
5718,0.0,3.5
5719,0.0,3.416666666666667
5720,0.0,3.3333333333333335
5721,0.0,3.25
5722,0.0,3.166666666666667
5723,0.0,3.0833333333333335
5724,0.0,3.0
5725,0.0,2.916666666666667
5726,0.0,2.8333333333333335
5727,0.0,2.75
5728,0.0,2.666666666666667
5729,0.0,2.5833333333333335
5730,0.0,2.5
5731,0.0,2.416666666666667
5732,0.0,2.3333333333333335
5733,0.0,2.25
5734,0.0,2.166666666666667
5735,0.0,2.0833333333333335
5736,0.0,2.0
5737,0.0,1.916666666666667
5738,0.0,1.8333333333333335
5739,0.0,1.75
5740,0.0,1.666666666666667
5741,0.0,1.5833333333333335
5742,0.0,1.5
5743,0.0,1.416666666666667
5744,0.0,1.3333333333333335
5745,0.0,1.25
5746,0.0,1.166666666666667
5747,0.0,1.0833333333333335
5748,0.0,1.0
5749,0.0,0.916666666666667
5750,0.0,0.8333333333333339
5751,0.0,0.75
5752,0.0,0.666666666666667
5753,0.0,0.5833333333333339
5754,0.0,0.5
5755,0.0,0.41666666666666696
5756,0.0,0.3333333333333339
5757,0.0,0.25
5758,0.0,0.16666666666666696
5759,0.0,0.08333333333333393
5760,0.0,0.0
5761,0.0,0.0
5762,0.0,0.0
5763,0.0,0.0
5764,0.0,0.0
5765,0.0,0.0
5766,0.0,0.0
5767,0.0,0.0
5768,0.0,0.0
5769,0.0,0.0
5770,0.0,0.0
5771,0.0,0.0
5772,0.0,0.0
5773,0.0,0.0
5774,0.0,0.0
5775,0.0,0.0
5776,0.0,0.0
5777,0.0,0.0
5778,0.0,0.0
5779,0.0,0.0
5780,0.0,0.0
5781,0.0,0.0
5782,0.0,0.0
5783,0.0,0.0
5784,0.0,0.0
5785,0.0,0.0
5786,0.0,0.0
5787,0.0,0.0
5788,0.0,0.0
5789,0.0,0.0
5790,0.0,0.0
5791,0.0,0.0
5792,0.0,0.0
5793,0.0,0.0
5794,0.0,0.0
5795,0.0,0.0
5796,0.0,0.0
5797,0.0,0.0
5798,0.0,0.0
5799,0.0,0.0
5800,0.0,0.0
5801,0.0,0.0
5802,0.0,0.0
5803,0.0,0.0
5804,0.0,0.0
5805,0.0,0.0
5806,0.0,0.0
5807,0.0,0.0
5808,0.0,0.0
5809,0.0,0.0
5810,0.0,0.0
5811,0.0,0.0
5812,0.0,0.0
5813,0.0,0.0
5814,0.0,0.0
5815,0.0,0.0
5816,0.0,0.0
5817,0.0,0.0
5818,0.0,0.0
5819,0.0,0.0
5820,0.0,0.0
5821,0.0,0.0
5822,0.0,0.0
5823,0.0,0.0
5824,0.0,0.0
5825,0.0,0.0
5826,0.0,0.0
5827,0.0,0.0
5828,0.0,0.0
5829,0.0,0.0
5830,0.0,0.0
5831,0.0,0.0
5832,0.0,0.0
5833,0.0,0.0
5834,0.0,0.0
5835,0.0,0.0
5836,0.0,0.0
5837,0.0,0.0
5838,0.0,0.0
5839,0.0,0.0
5840,0.0,0.0
5841,0.0,0.0
5842,0.0,0.0
5843,0.0,0.0
5844,0.0,0.0
5845,0.0,0.0
5846,0.0,0.0
5847,0.0,0.0
5848,0.0,0.0
5849,0.0,0.0
5850,0.0,0.0
5851,0.0,0.0
5852,0.0,0.0
5853,0.0,0.0
5854,0.0,0.0
5855,0.0,0.0
5856,0.0,0.0
5857,0.0,0.0
5858,0.0,0.0
5859,0.0,0.0
5860,0.0,0.0
5861,0.0,0.0
5862,0.0,0.0
5863,0.0,0.0
5864,0.0,0.0
5865,0.0,0.0
5866,0.0,0.0
5867,0.0,0.0
5868,0.0,0.0
5869,0.0,0.0
5870,0.0,0.0
5871,0.0,0.0
5872,0.0,0.0
5873,0.0,0.0
5874,0.0,0.0
5875,0.0,0.0
5876,0.0,0.0
5877,0.0,0.0
5878,0.0,0.0
5879,0.0,0.0
5880,0.0,0.0
5881,0.0,-0.18333333333333332
5882,0.0,-0.36666666666666664
5883,0.0,-0.5499999999999999
5884,0.0,-0.7333333333333333
5885,0.0,-0.9166666666666666
5886,0.0,-1.0999999999999999
5887,0.0,-1.2833333333333332
5888,0.0,-1.4666666666666666
5889,0.0,-1.65
5890,0.0,-1.8333333333333333
5891,0.0,-2.0166666666666666
5892,0.0,-2.1999999999999997
5893,0.0,-2.3833333333333333
5894,0.0,-2.5666666666666664
5895,0.0,-2.75
5896,0.0,-2.933333333333333
5897,0.0,-3.1166666666666663
5898,0.0,-3.3
