Time,"LP_latitude, longitude805",lp_total_load_kW,trafo_preload_kW,lp_occupancy,storage_lp,storage_soc,trafo_loading_kW
2018-01-03 00:10:00,0.0,0.0,90.128,0.0,8.326672684688674e-13,0.9999999999999978,90.12800000000084
2018-01-03 00:11:00,0.0,0.0,89.916,0.0,8.326672684688674e-13,0.9999999999999978,89.91600000000084
2018-01-03 00:12:00,0.0,0.0,89.704,0.0,8.326672684688674e-13,0.9999999999999978,89.70400000000083
2018-01-03 00:13:00,0.0,0.0,89.492,0.0,8.326672684688674e-13,0.9999999999999978,89.49200000000084
2018-01-03 00:14:00,0.0,0.0,89.28,0.0,8.326672684688674e-13,0.9999999999999978,89.28000000000084
2018-01-03 00:15:00,0.0,0.0,89.068,0.0,8.326672684688674e-13,0.9999999999999978,89.06800000000084
2018-01-03 00:16:00,0.0,0.0,88.856,0.0,8.326672684688674e-13,0.9999999999999978,88.85600000000083
2018-01-03 00:17:00,0.0,0.0,88.64399999999999,0.0,8.326672684688674e-13,0.9999999999999978,88.64400000000083
2018-01-03 00:18:00,0.0,0.0,88.432,0.0,8.326672684688674e-13,0.9999999999999978,88.43200000000084
2018-01-03 00:19:00,0.0,0.0,88.22,0.0,8.326672684688674e-13,0.9999999999999978,88.22000000000084
2018-01-03 00:20:00,0.0,0.0,88.008,0.0,8.326672684688674e-13,0.9999999999999978,88.00800000000083
2018-01-03 00:21:00,0.0,0.0,88.0235,0.0,8.326672684688674e-13,0.9999999999999978,88.02350000000084
2018-01-03 00:22:00,0.0,0.0,88.039,0.0,8.326672684688674e-13,0.9999999999999978,88.03900000000084
2018-01-03 00:23:00,0.0,0.0,88.05449999999999,0.0,8.326672684688674e-13,0.9999999999999978,88.05450000000083
2018-01-03 00:24:00,0.0,0.0,88.07,0.0,8.326672684688674e-13,0.9999999999999978,88.07000000000083
2018-01-03 00:25:00,0.0,0.0,88.0855,0.0,8.326672684688674e-13,0.9999999999999978,88.08550000000083
2018-01-03 00:26:00,0.0,0.0,88.101,0.0,8.326672684688674e-13,0.9999999999999978,88.10100000000084
2018-01-03 00:27:00,0.0,0.0,88.1165,0.0,8.326672684688674e-13,0.9999999999999978,88.11650000000084
2018-01-03 00:28:00,0.0,0.0,88.13199999999999,0.0,8.326672684688674e-13,0.9999999999999978,88.13200000000083
2018-01-03 00:29:00,0.0,0.0,88.1475,0.0,8.326672684688674e-13,0.9999999999999978,88.14750000000083
2018-01-03 00:30:00,0.0,0.0,88.163,0.0,8.326672684688674e-13,0.9999999999999978,88.16300000000084
2018-01-03 00:31:00,0.0,0.0,88.09219999999999,0.0,8.326672684688674e-13,0.9999999999999978,88.09220000000083
2018-01-03 00:32:00,0.0,0.0,88.0214,0.0,8.326672684688674e-13,0.9999999999999978,88.02140000000084
2018-01-03 00:33:00,0.0,0.0,87.9506,0.0,8.326672684688674e-13,0.9999999999999978,87.95060000000083
2018-01-03 00:34:00,0.0,0.0,87.8798,0.0,8.326672684688674e-13,0.9999999999999978,87.87980000000084
2018-01-03 00:35:00,0.0,0.0,87.809,0.0,8.326672684688674e-13,0.9999999999999978,87.80900000000084
2018-01-03 00:36:00,0.0,0.0,87.73819999999999,0.0,8.326672684688674e-13,0.9999999999999978,87.73820000000083
2018-01-03 00:37:00,0.0,0.0,87.6674,0.0,8.326672684688674e-13,0.9999999999999978,87.66740000000084
2018-01-03 00:38:00,0.0,0.0,87.5966,0.0,8.326672684688674e-13,0.9999999999999978,87.59660000000083
2018-01-03 00:39:00,0.0,0.0,87.5258,0.0,8.326672684688674e-13,0.9999999999999978,87.52580000000084
2018-01-03 00:40:00,0.0,0.0,87.455,0.0,8.326672684688674e-13,0.9999999999999978,87.45500000000084
