Time,LP_ST_991,LP_ST_638,LP_total_load_kW,trafo_Preload_kW,LP_occupancy,trafoLoading_kW
2018-01-02 05:29:00,0.0,0.0,0.0,27.145500000000002,0.0,27.145500000000002
2018-01-02 05:30:00,0.0,0.0,0.0,26.751,0.0,26.751
2018-01-02 05:31:00,0.0,0.0,0.0,26.812,0.0,26.812
2018-01-02 05:32:00,0.0,0.0,0.0,26.873,0.0,26.873
2018-01-02 05:33:00,0.0,0.0,0.0,26.934,0.0,26.934
2018-01-02 05:34:00,0.0,0.0,0.0,26.995,0.0,26.995
2018-01-02 05:35:00,0.0,0.0,0.0,27.056,0.0,27.056
2018-01-02 05:36:00,0.0,0.0,0.0,27.117,0.0,27.117
2018-01-02 05:37:00,0.0,0.0,0.0,27.178,0.0,27.178
2018-01-02 05:38:00,0.0,0.0,0.0,27.239,0.0,27.239
2018-01-02 05:39:00,0.0,0.0,0.0,27.3,0.0,27.3
2018-01-02 05:40:00,0.0,0.0,0.0,27.361,0.0,27.361
2018-01-02 05:41:00,0.0,0.0,0.0,27.6014,0.0,27.6014
2018-01-02 05:42:00,0.0,0.0,0.0,27.8418,0.0,27.8418
2018-01-02 05:43:00,0.0,0.0,0.0,28.0822,0.0,28.0822
2018-01-02 05:44:00,0.0,0.0,0.0,28.3226,0.0,28.3226
2018-01-02 05:45:00,0.0,0.0,0.0,28.563000000000002,0.0,28.563000000000002
2018-01-02 05:46:00,0.0,0.0,0.0,28.8034,0.0,28.8034
2018-01-02 05:47:00,0.0,0.0,0.0,29.0438,0.0,29.0438
2018-01-02 05:48:00,0.0,0.0,0.0,29.284200000000002,0.0,29.284200000000002
2018-01-02 05:49:00,0.0,0.0,0.0,29.5246,0.0,29.5246
2018-01-02 05:50:00,0.0,0.0,0.0,29.765,0.0,29.765
2018-01-02 05:51:00,0.0,0.0,0.0,30.4212,0.0,30.4212
2018-01-02 05:52:00,0.0,0.0,0.0,31.0774,0.0,31.0774
2018-01-02 05:53:00,0.0,0.0,0.0,31.7336,0.0,31.7336
2018-01-02 05:54:00,0.0,0.0,0.0,32.3898,0.0,32.3898
2018-01-02 05:55:00,0.0,0.0,0.0,33.046,0.0,33.046
2018-01-02 05:56:00,0.0,0.0,0.0,33.7022,0.0,33.7022
2018-01-02 05:57:00,0.0,0.0,0.0,34.358399999999996,0.0,34.358399999999996
2018-01-02 05:58:00,0.0,0.0,0.0,35.0146,0.0,35.0146
2018-01-02 05:59:00,0.0,0.0,0.0,35.6708,0.0,35.6708
2018-01-02 06:00:00,0.0,0.0,0.0,36.327,0.0,36.327
2018-01-02 06:01:00,0.0,0.0,0.0,36.282,0.0,36.282
2018-01-02 06:02:00,0.0,0.0,0.0,36.237,0.0,36.237
2018-01-02 06:03:00,0.0,0.0,0.0,36.192,0.0,36.192
2018-01-02 06:04:00,0.0,0.0,0.0,36.147,0.0,36.147
2018-01-02 06:05:00,0.0,0.0,0.0,36.102000000000004,0.0,36.102000000000004
2018-01-02 06:06:00,0.0,0.0,0.0,36.057,0.0,36.057
2018-01-02 06:07:00,0.0,0.0,0.0,36.012,0.0,36.012
2018-01-02 06:08:00,0.0,0.0,0.0,35.967,0.0,35.967
2018-01-02 06:09:00,0.0,0.0,0.0,35.922000000000004,0.0,35.922000000000004
2018-01-02 06:10:00,0.0,0.0,0.0,35.877,0.0,35.877
2018-01-02 06:11:00,0.0,0.0,0.0,36.0159,0.0,36.0159
2018-01-02 06:12:00,0.0,0.0,0.0,36.1548,0.0,36.1548
2018-01-02 06:13:00,0.0,0.0,0.0,36.2937,0.0,36.2937
2018-01-02 06:14:00,0.0,0.0,0.0,36.4326,0.0,36.4326
2018-01-02 06:15:00,0.0,0.0,0.0,36.5715,0.0,36.5715
2018-01-02 06:16:00,0.0,0.0,0.0,36.7104,0.0,36.7104
2018-01-02 06:17:00,0.0,0.0,0.0,36.8493,0.0,36.8493
2018-01-02 06:18:00,0.0,0.0,0.0,36.9882,0.0,36.9882
2018-01-02 06:19:00,0.0,0.0,0.0,37.1271,0.0,37.1271
2018-01-02 06:20:00,0.0,0.0,0.0,37.266,0.0,37.266
2018-01-02 06:21:00,0.0,0.0,0.0,36.8692,0.0,36.8692
2018-01-02 06:22:00,0.0,0.0,0.0,36.4724,0.0,36.4724
2018-01-02 06:23:00,0.0,0.0,0.0,36.0756,0.0,36.0756
2018-01-02 06:24:00,0.0,0.0,0.0,35.6788,0.0,35.6788
2018-01-02 06:25:00,0.0,0.0,0.0,35.282,0.0,35.282
2018-01-02 06:26:00,0.0,0.0,0.0,34.8852,0.0,34.8852
2018-01-02 06:27:00,0.0,0.0,0.0,34.4884,0.0,34.4884
2018-01-02 06:28:00,0.0,0.0,0.0,34.0916,0.0,34.0916
2018-01-02 06:29:00,0.0,0.0,0.0,33.6948,0.0,33.6948
2018-01-02 06:30:00,0.0,0.0,0.0,33.298,0.0,33.298
2018-01-02 06:31:00,0.0,0.0,0.0,33.195100000000004,0.0,33.195100000000004
2018-01-02 06:32:00,0.0,0.0,0.0,33.0922,0.0,33.0922
2018-01-02 06:33:00,0.0,0.0,0.0,32.9893,0.0,32.9893
2018-01-02 06:34:00,0.0,0.0,0.0,32.8864,0.0,32.8864
2018-01-02 06:35:00,0.0,0.0,0.0,32.783500000000004,0.0,32.783500000000004
2018-01-02 06:36:00,0.0,0.0,0.0,32.6806,0.0,32.6806
2018-01-02 06:37:00,0.0,0.0,0.0,32.5777,0.0,32.5777
2018-01-02 06:38:00,0.0,0.0,0.0,32.4748,0.0,32.4748
2018-01-02 06:39:00,0.0,0.0,0.0,32.3719,0.0,32.3719
2018-01-02 06:40:00,0.0,0.0,0.0,32.269,0.0,32.269
2018-01-02 06:41:00,0.0,0.0,0.0,32.4935,0.0,32.4935
2018-01-02 06:42:00,0.0,0.0,0.0,32.717999999999996,0.0,32.717999999999996
2018-01-02 06:43:00,0.0,0.0,0.0,32.9425,0.0,32.9425
2018-01-02 06:44:00,0.0,0.0,0.0,33.167,0.0,33.167
2018-01-02 06:45:00,0.0,0.0,0.0,33.3915,0.0,33.3915
2018-01-02 06:46:00,0.0,0.0,0.0,33.616,0.0,33.616
2018-01-02 06:47:00,0.0,0.0,0.0,33.8405,0.0,33.8405
2018-01-02 06:48:00,0.0,0.0,0.0,34.065000000000005,0.0,34.065000000000005
2018-01-02 06:49:00,0.0,0.0,0.0,34.289500000000004,0.0,34.289500000000004
2018-01-02 06:50:00,0.0,0.0,0.0,34.514,0.0,34.514
2018-01-02 06:51:00,0.0,0.0,0.0,34.5165,0.0,34.5165
2018-01-02 06:52:00,0.0,0.0,0.0,34.519000000000005,0.0,34.519000000000005
2018-01-02 06:53:00,0.0,0.0,0.0,34.5215,0.0,34.5215
2018-01-02 06:54:00,0.0,0.0,0.0,34.524,0.0,34.524
2018-01-02 06:55:00,0.0,0.0,0.0,34.5265,0.0,34.5265
2018-01-02 06:56:00,0.0,0.0,0.0,34.529,0.0,34.529
2018-01-02 06:57:00,0.0,0.0,0.0,34.5315,0.0,34.5315
2018-01-02 06:58:00,0.0,0.0,0.0,34.534,0.0,34.534
2018-01-02 06:59:00,0.0,0.0,0.0,34.536500000000004,0.0,34.536500000000004
2018-01-02 07:00:00,0.0,0.0,0.0,34.539,0.0,34.539
2018-01-02 07:01:00,0.001,0.001,0.002,34.7585,2.0,34.7605
2018-01-02 07:02:00,0.001,0.001,0.002,34.978,2.0,34.980000000000004
2018-01-02 07:03:00,0.001,0.001,0.002,35.197500000000005,2.0,35.19950000000001
2018-01-02 07:04:00,0.001,0.001,0.002,35.417,2.0,35.419000000000004
2018-01-02 07:05:00,0.001,0.001,0.002,35.6365,2.0,35.6385
2018-01-02 07:06:00,0.001,0.001,0.002,35.856,2.0,35.858000000000004
2018-01-02 07:07:00,0.001,0.001,0.002,36.075500000000005,2.0,36.07750000000001
2018-01-02 07:08:00,0.001,0.001,0.002,36.295,2.0,36.297000000000004
2018-01-02 07:09:00,0.001,0.001,0.002,36.5145,2.0,36.5165
2018-01-02 07:10:00,0.001,0.001,0.002,36.734,2.0,36.736000000000004
2018-01-02 07:11:00,0.001,0.001,0.002,37.0762,2.0,37.0782
2018-01-02 07:12:00,0.001,0.001,0.002,37.4184,2.0,37.4204
2018-01-02 07:13:00,0.001,0.001,0.002,37.760600000000004,2.0,37.762600000000006
2018-01-02 07:14:00,0.001,0.001,0.002,38.1028,2.0,38.104800000000004
2018-01-02 07:15:00,0.001,0.001,0.002,38.445,2.0,38.447
2018-01-02 07:16:00,0.001,0.001,0.002,38.7872,2.0,38.7892
